class,problem,code,answer
1,영선은 티켓이 5장씩 30장 들어있습니다. 이 티켓을 10명의 친구에게 균등하게 배포하려고 합니다. 각 친구에게 몇 장의 티켓을 줄 수 있습니까?,"a = 5
b = 30
c = 10
y = a * b // c
print(y)",15
8,너비가 9cm이고 길이가 8cm인 직육면체의 모든 모서리의 길이의 합이 80cm일 때 직육면체의 높이를 구하세요.,"a = 9
b = 8
c = 80
y = (c - (a + b) * 4) / 4
print(y)",3
3,"숫자 카드는 1, 3, 9, 5 4개가 있습니다. 한 장의 카드로 두 자리 숫자를 만들고 나눌 때 가장 큰 몫은 얼마입니까?","from itertools import permutations

a = ['1', '3', '9', '5']
b = int(max(map(''.join, permutations(a, 2))))
c = int(min(map(''.join, permutations(a, 2))))
y = b // c
print(y)",7
7,10과 2개의 개별 수로 구성된 3세트와 10과 4개의 개별 수로 구성된 3세트 중 큰 것을 기록하십시오.,"a = 10 * 3 + 2
b = 10 * 3 + 4
y = max(a, b)
print(y)",34
8,"너비 5cm, 높이 6cm의 직사각형 책의 넓이는 몇 cm²입니까?","a = 5
b = 6
y = a * b
print(y)",30
8,둘레 160m의 정사각형 정원이 있습니다. 이 정원은 몇 평방 미터입니까?,"a = 160
b = 4
c = a / b
y = c * c
print(y)",1600
4,72로 나누어 떨어지는 수의 모든 인수의 합은 15입니다. 몇 수입니까?,"a = 72
b = 15
c = []
for i in range(1, a + 1):
    if a % i == 0:
        c.append(i)
for i in c:
    d = 0
    for j in range(1, i + 1):
        if i % j == 0:
            d += j
    if d == b:
        y = i
        break
print(y)",8
8,"너비가 10미터, 높이가 350센티미터인 직사각형이 있습니다. 이 직사각형은 몇 평방 미터입니까?","a = 10
b = 3.5
y = a * b
print(y)",35
1,789 - 341을 계산하십시오.,"a = 789
b = 341
y = a - b 
print(y)",448
1,14.9kg의 설탕을 1인당 4kg으로 나누어 배분한다면 몇 명에게 배분할 수 있습니까?,"a = 14.9
b = 4
y = a // b
print(y)",3
8,면적이 81cm²인 정사각형이 있습니다. 이 정사각형의 한 변의 길이는 얼마입니까?,"a = 81
y = a ** 0.5
print(y)",9
1,은지는 롤케익을 10등분해서 3개나 먹었어요. 롤케이크 몇 조각 남았어?,"a = 10
b = 3
y = a - b
print(y)",7
1,15 X 80을 계산하면 결과는 무엇입니까?,"a = 15
b = 80
y = a * b
print(y)",1200
6,실수로 숫자에 5.91을 추가하여 10.55를 얻었습니다. 올바른 계산 값은 무엇입니까?,"a = 20.55
b = 5.91
c = a - b
y = c - b
print(y)",8.73
6,88에서 숫자를 빼고 50을 더하고 88에 숫자를 더하면 115가 됩니다. 얼마나 정확하게 계산합니까?,"a = 88
b = 50
c = 115
y = a - (c - a) + b
print(y)",111
1,준영이 오늘 한 컵에 1/5L가 들어있는 주스를 3잔 마셨다면 오늘 준영은 주스를 몇 리터 마셨을까요?,"a = 1/5
b = 3
y = a * b
print(y)",0.60
8,"수연은 가로 0.42m, 세로 0.67m의 직사각형 모양의 수학 공책을 가지고 있습니다. 수연의 수학 공책의 면적을 제곱미터로 구하고 소수점 이하 두 자리까지 반올림합니다.","a = 0.42
b = 0.67
y = a * b
print(""{:.2f}"".format(y))",0.28
1,일정한 물의 흐름으로 10분 동안 수도꼭지를 틀고 욕조에 30리터의 물을 받으면 1분 동안 몇 리터의 물을 받았습니까?,"a = 30
b = 10
y = a / b
print(y)",3
6,숫자에 0.9를 곱하면 1.53이 됩니다. 숫자를 0.9로 나눈 몫을 찾습니다.,"a = 0.9
b = 1.53
c = 0.9
y = b / a // c
print(y)",1.0
6,5를 곱해야 하는 숫자를 실수로 빼면 55가 됩니다. 계산된 올바른 값이 무엇인지 알아보세요.,"a = 5
b = 55
y = (b + a) * a
print(y)",300
1,영수의 학교 운동장 둘레는 1.85km입니다. 영수는 2주 동안 매일 한 바퀴 반을 달렸다. 영수가 2주 동안 달린 킬로미터를 구하여 소수점 둘째 자리까지 쓰시오.,"a = 1.85
b = 1.5
c = 2
d = 7
y = a * b * c * d
print(""{:.2f}"".format(y))",38.85
1,저는 8명씩 그룹으로 나누려고 합니다. 학생이 40명일 때 같은 수로 나누려면 몇 명이 한 그룹에 들어가야 합니까?,"a = 8
b = 40
y = b // a
print(y)",5
8,한 변의 길이가 17cm인 정사각형의 각 변의 중간을 연결하여 마름모를 그렸습니다. 마름모의 넓이는 몇 cm²입니까?,"a = 17
y = a * a / 2
print(y)",144.5
3,"승민은 1, 3, 5번 카드를 가지고 있고, 서현은 2, 4, 6번 카드를 가지고 있습니다. 승민과 서현은 각자의 숫자 카드를 한 번만 사용하여 세 자리 숫자를 만들려고 합니다. 승민이 가장 작은 수를 만들고 서현이 가장 큰 수를 만들었다면 그들이 만든 수의 합은 얼마입니까?","from itertools import permutations
a = ['1', '3', '5']
b = ['2', '4', '6']
d = int(min(map(''.join, permutations(a))))
e = int(max(map(''.join, permutations(b))))
y = d + e
print(y)",777
1,무게가 560g인 유자 5개를 바구니에 담아 무게를 달아보니 5kg과 400g이었다. 바구니의 무게는 몇 그램입니까?,"a = 560
b = 5
c = 5400
y = c - a * b
print(y)",2600
1,종운이 4L 중 1L를 마셨을 때 남은 과즙은 몇 리터?,"a = 4
b = 1
y = a - b
print(y)",3
7,"한 바구니에 35개의 딸기가 들어 있는 75개의 바구니와 1700개의 방울토마토가 있습니다. 딸기와 방울토마토, 어느 쪽이 더 적습니까?","a = 35
b = 75
c = 1700
dicts = {'딸기': a * b, '방울토마토': c}
y = min(dicts, key=dicts.get)
print(y)",방울토마토
1,1봉지에 땅콩 100개가 들어있는 7봉지가 들어있습니다. 땅콩은 모두 몇 개입니까?,"a = 100
b = 7
y = a * b
print(y)",700
8,면적이 1cm²인 직사각형 A가 있습니다. 그림 B는 60개의 A로 구성되어 있고 그림 C는 30개의 A로 구성되어 있습니다. B와 C의 면적 차이를 cm²로 구하십시오.,"a = 1
b = 60
c = 30
y = b * a - c * a
print(y)",30
4,"85, 3, 64, 36이 있습니다. 가장 큰 수를 가장 작은 수로 나눈 값을 찾아 소수점 이하 두 자리까지 쓰세요.","a = [85, 3, 64, 36]
y = max(a) / min(a)
print(""{:.2f}"".format(y))",28.33
5,72를 숫자로 나누면 8로 나누어집니다. 어떤 숫자인가요?,"a = 72
b = 8
y = a // b
print(y)",9
1,"영미는 60kg, 수철은 61kg이다. 두 사람의 무게의 합은 몇 kg입니까?","a = 60
b = 61
y = a + b
print(y)",121
1,책장 위 12칸에 8권의 아동도서를 넣었어요. 어린이 책이 모두 몇 권인지 세십시오.,"a = 8
b = 12
y = a * b
print(y)",96
1,"연호는 매일 화단에 물을 줍니다. 어제는 3000mL, 오늘은 1820mL를 주었습니다. 어제 준 물과 오늘 준 물의 차이는 몇 mL입니까?","a = 3000
b = 1820
y = a - b
print(y)",1180
8,너비가 22cm이고 둘레가 56cm인 직사각형이 있습니다. 이 직사각형의 면적을 cm²로 구하십시오.,"a = 22
b = 56
y = a * ((b - 2 * a) / 2)
print(y)",132
1,"화살을 넣으면 3점, 그렇지 않으면 2점을 잃습니다. 10개의 화살을 꽂고 5개의 화살을 꽂지 못했다면 수연이 몇 점을 득점할지 알아보세요.","a = 3
b = 2
c = 10
d = 5
y = (a * c) - (b * d)
print(y)",20
5,두 자리 덧셈 공식 A2+3B=99를 만족하는 A를 찾으세요.,"a = 2
b = 3
c = 99
y = 0
for i in range(1, 10):
    for j in range(1, 10):
        if (i * 10 + a) + (b * 10 + j) == c:
            y = i
            break
    if y != 0:
        break
print(y)",6
6,숫자에 5를 곱하는 실수를 해서 숫자를 7로 나누면 몫이 2가 됩니다. 계산된 정답을 찾으세요.,"a = 5
b = 7
c = 2
y = (c * b) * a
print(y)",70
5,진수의 몸무게는 65kg이다. 진수 엄마의 몸무게가 진수의 0.87배라면 진수 엄마의 몸무게는 얼마일까?,"a = 65
b = 0.87
y = a * b
print(y)",56.55
1,사과 한 상자에 24개의 사과가 있습니다. 4개의 사과 상자에 들어 있는 사과의 수를 구하십시오.,"a = 24
b = 4
y = a * b
print(y)",96
8,"너비 2cm, 높이 5cm인 직사각형의 네 변의 길이의 합은 얼마입니까?","a = 2
b = 5
y = (a + b) * 2
print(y)",14
8,"폭 9.5m, 길이 8.6m의 직사각형 화단의 폭과 길이를 각각 1.3배로 늘려서 만든 새로운 화단은 몇 m²입니까?","a = 9.5
b = 8.6
c = 1.3
y = a * c * b * c
print(y)",138.07
1,"40명의 남학생이 5명씩 한 조를 만들고, 50명의 여학생이 10명의 한 조를 만든다면, 총 몇 개의 조가 있습니까?","a = 40
b = 5
c = 50
d = 10
y = a // b + c // d
print(y)",13
7,"주영은 우유를 8/17리터, 경석은 우유를 4/10리터 마셨다. 주영과 경석 중 누가 우유를 더 많이 마셨습니까?","a = 8 / 17
b = 4 / 10
dict = {'주영': a, '경석': b}
y = max(dict, key=dict.get)
print(y)",주영
8,한 변의 길이가 50cm인 정사각형과 둘레가 같은 오각형의 한 변의 길이는 몇 cm입니까?,"a = 50
b = 4
c = 5
y = a * b / c
print(y)",40
7,"A, B, C, D의 네 가지 숫자가 있습니다. A는 50입니다. B는 A보다 10이 작습니다. C는 B보다 9가 작습니다. D가 B보다 3배 작으면 어떤 숫자가 가장 작은가요?","a = 50
b = 10
c = 9
d = 3
dicts = {'A': a, 'B': a - b, 'C': a - b - c, 'D': (a - b) * d}
y = min(dicts, key=dicts.get)
print(y)",C
8,원 A의 지름이 32센티미터이고 원 B의 반지름이 원 A와 같다면 두 원의 반지름의 합은 몇 센티미터입니까?,"a = 32
b = a / 2
y = a / 2 + b / 2
print(y)",24
1,총 40명의 학생이 줄을 섰을 때 소현의 뒤에 15명의 학생이 있었다면 소현이 서 있는 숫자는?,"a = 40
b = 15
y = a - b
print(y)",25
1,감자 96개를 4명에게 균등하게 나누려고 합니다. 1인당 몇 개의 감자를 주어야 합니까?,"a = 96
b = 4
y = a // b
print(y)",24
7,"주현은 8/11 김밥을, 유현은 같은 크기의 김밥 0.82를 먹었다. 누가 김밥을 더 많이 먹었습니까?","a = 8 / 11
b = 0.82
dicts = {'주현': a, '유현': b}
y = max(dicts, key=dicts.get)
print(y)",유현
4,"55, 48, 36, 79의 네 가지 숫자가 있습니다. 가장 큰 숫자와 가장 작은 숫자의 곱을 찾으세요.","a = [55, 48, 36, 79]
y = max(a) * min(a)
print(y)",2844
1,현수네 가족은 매일 0.8L의 녹즙을 마신다. 현수네 가족이 21일 동안 마시는 녹즙은?,"a = 0.8
b = 21
y = a * b
print(y)",16.80
6,50.9에 어떤 숫자를 곱하면 254.5가 됩니다. 0.12를 곱한 수는?,"a = 50.9
b = 254.5
c = 0.12
d = b / a
y = c * d
print(y)",0.60
8,정사각형의 한 변의 길이는 12.24cm입니다. 이 정사각형의 둘레는 몇 cm입니까?,"a = 12.24
b = 4
y = a * b
print(y)",48.96
1,가람의 키는 162cm이고 아버지는 175cm입니다. 언니의 키가 가람의 키보다 2센티미터 더 크다면 아버지와 언니의 키는 몇센티미터 차이가 나나요?,"a = 162
b = 175
c = 2
y = b - (a + c)
print(y)",11
3,"다섯 개의 숫자 카드 5, 6, 7, 8, 9를 한 번 사용하여 만들 수 있는 가장 큰 세 자리 숫자와 가장 작은 세 자리 숫자의 차이를 찾습니다.","from itertools import permutations

a = ['5', '6', '7', '8', '9']
b = 3
c = int(max(map(''.join, permutations(a, b))))
d = int(min(map(''.join, permutations(a, b))))
y = c - d
print(y)",420
1,"직선에서 점 A, I, D, R이 순서대로 있습니다. A-I의 거리가 152m, A-C의 거리가 215m, B-Ra의 거리가 243m인 경우 Da-La의 거리를 찾으십시오.","a = 152
b = 215
c = 243
y = a + c - b
print(y)",180
5,지수는 매일 0.3리터의 우유를 마신다. 지수가 20일 동안 마실 우유를 준비하려면 1리터의 우유를 몇 개 사야 합니까?,"import math

a = 0.3
b = 20
c = 1
y = math.ceil(b * a / c)
print(y)",6
1,"각 노트북의 무게는 65g, 연필의 무게는 9g, 색연필의 무게는 33g입니다. 공책 3개, 연필 5개, 색연필 4개의 무게를 그램으로 계산합니다.","a = 65
b = 9
c = 33
d = 3
e = 5
f = 4
y = a * d + b * e + c * f
print(y)",372
6,숫자에 5를 곱하고 6으로 나누는 실수를 했고 몫은 3입니다. 올바르게 계산했다면 얼마인지 알아보세요.,"a = 5
b = 6
c = 3
y = (c * b) * a
print(y)",90
8,"넓이가 132cm², 밑변의 길이가 10cm, 윗변의 길이가 12cm인 사다리꼴의 높이를 구하세요.","a = 132
b = 10
c = 12
y = 2 * a / (b + c)
print(y)",12
5,184 - A - 244 A에 들어갈 수 있는 수는 수의 배열 규칙에 따라 몇 개입니까?,"a = 184
b = 244
c = a - b
y = b + c // 2
print(y)",214
1,오늘 나는 야구 클럽에서 한 상자에 12개와 20개의 야구 상자를 받았습니다. 야구팀은 몇 개의 야구공을 받았습니까?,"a = 12
b = 20
y = a * b
print(y)",240
4,"스낵, 피자, 치킨은 각각 500kcal, 600kcal, 652kcal입니다. 가장 높은 칼로리 음식과 가장 낮은 칼로리 음식의 칼로리 차이인 킬로칼로리의 수를 구하십시오.","a = [500, 600, 652]
y = max(a) - min(a)
print(y)",152
6,숫자에 9를 곱하고 9를 빼서 10이 되는 실수를 했습니다. 숫자에 9를 곱하면 얼마인가요?,"a = 9
b = 10
y = (b + a) * a
print(y)",171
8,모서리가 36개인 프리즘에서 꼭짓점의 수를 구하십시오.,"a = 36
b = a // 3
y = b * 2
print(y)",24
8,너비의 5배인 직사각형의 길이가 3.12m인 경우 면적은 소수점 이하 두 자리까지 몇 제곱미터입니까?,"a = 5
b = 4
c = 3.12
y = c * (c * a)
print(""{:.2f}"".format(y))",48.67
3,"숫자 카드 3, 4, 7, 0 중 한 번만 사용하여 세 자리 숫자를 만들려고 합니다. 만들 수 있는 가장 큰 수와 가장 작은 수를 찾으십시오.","from itertools import permutations

a = ['3', '4', '7', '0']
b = int(max(map(''.join, permutations(a, 3))))
c = int(min(map(''.join, permutations(a, 3))))
y = b - c
print(y)",709
7,"A는 50 * 0.61, B는 0.99 * 30입니다. 두 식의 결과를 바탕으로 A와 B 중 더 큰 수를 찾습니다.","a = 50 * 0.61
b = 0.99 * 30
dicts = {'A': a, 'B': b}
y = max(dicts, key=dicts.get)
print(y)",A
1,초콜릿 56개가 든 7개의 봉지에 몇 봉지가 필요합니까?,"from math import ceil

a = 56
b = 7
y = ceil(a / b)
print(y)",8
2,총 30명의 학생들이 줄을 서고 있습니다. 윤정이 뒤에 12명의 학생이 있다면 윤정이는 몇 자리에 서 있을까?,"a = 30
b = 12
y = a - b
print(y)",18
1,총 5팀이 참가하는 쇼트트랙 경기에서 영철의 팀이 1등하면 영철의 팀 뒤에는 총 몇 팀이 될까요?,"a = 5
b = 1
y = a - b
print(y)",4
8,평행사변형은 한 변의 길이가 12cm입니다. 이 평행사변형의 둘레가 56cm이면 다른 한 변의 길이는 얼마입니까?,"a = 12
b = 56
y = b / 2 - a
print(y)",16
8,둘레가 80센티미터인 정사각형이 있습니다. 이 정사각형의 한 변의 길이는 몇 센티미터입니까?,"a = 4
b = 80
y = b / a
print(y)",20
1,"시골까지 세형은 기차 2시간, 버스 3시간을 탔다. 시골에 도착했을 때 오후 9시였다면 오후에 몇 시에 집을 나섰습니까?","a = 2
b = 3
c = 9
y = c - (a + b)
print(y)",4
6,귤을 8명에게 똑같이 나눠주는 실수를 해서 10명에게 똑같이 줬는데 1인당 6개씩 줬더니 4개가 남았어요. 귤을 8명에게 제대로 나누어 주면 1인당 최대 몇 개까지 먹게 될까요?,"a = 8
b = 10
c = 6
d = 4
y = (c * b + d) // a
print(y)",8
1,"서영이가 다니는 반에는 남학생 20명, 여학생 16명이 있는데 그 중 13명이 안경을 쓰고 있다. 서영이 반에서 안경을 쓰지 않는 학생이 몇 명이나 되나요?","a = 20
b = 16
c = 13
y = a + b - c
print(y)",23
8,길이의 3배인 직사각형의 너비가 13.32m인 경우 면적은 소수점 이하 두 자리까지 몇 제곱미터입니까?,"a = 3
b = 4
c = 13.32
y = c * (c / a)
print(""{:.2f}"".format(y))",59.14
8,한 변이 22cm인 정사각형 책의 둘레를 구하십시오.,"a = 22
b = 4
y = a * b
print(y)",88
1,사탕 300g을 먹으면 지방 20g을 먹는 것과 같다고 합니다. 이 사탕 540g을 먹으면 몇g의 지방을 먹게 될까요?,"a = 300
b = 20
c = 540
y = (b / a) * c
print(y)",36
3,"숫자 카드 2, 7, 9가 있습니다. 카드를 한 번만 사용하여 한 자리 숫자 A와 두 자리 숫자 B를 형성할 때 8 * A = B가 되도록 B를 찾으세요.","from itertools import permutations

a = [2, 7, 9]
b = 8
c = list(permutations(a, 3))
for i in c:
    if b * i[0] == (i[1] * 10 + i[2]):
        y = i[1] * 10 + i[2]
print(y)",72
1,"쿠폰 15개를 모으면 치킨 1개로 교환할 수 있습니다. 미주는 닭 2마리로, 재석은 1마리를 더 미주로 바꿨다. 재석이가 치킨으로 교환한 쿠폰은?","a = 15
b = 2
c = 1
y = a * (b + c)
print(y)",45
1,공원에는 5대의 자전거가 있습니다. 잠시 후 두 대의 자전거가 공원을 질주했습니다. 공원에 몇 대의 자전거가 남아 있는지 알아보세요.,"a = 5
b = 2
y = a - b
print(y)",3
8,"너비가 30cm, 높이가 16cm인 직사각형이 있습니다. 이 직사각형의 두 변의 차이는 몇 센티미터입니까?","a = 30
b = 16
y = abs(a - b)
print(y)",14
5,"그릇에 물을 채우려면 컵 A에서 2개, 컵 B에서 18개 부어야 합니다. 컵 A가 컵 B에 몇 번 들어갈 수 있습니까?","a = 2
b = 18
y = (1/a) / (1/b)
print(y)",9
5,"9 10, 2 1, 3 0.1, 1 0.01이 있는 숫자의 개수 구하기","a = 10 * 9
b = 1 * 2
c = 0.1 * 3
d = 0.01 * 1
y = a + b + c + d
print(y)",92.31
5,"두 자연수 A와 B의 합은 35이고, 큰 수를 작은 수로 나누면 몫은 6이 됩니다. 두 수 A와 B의 차를 구하세요.","a = 35
b = 6
y = abs((a // (b + 1))*b - a // (b + 1))
print(y)",25
8,"너비가 15cm, 높이가 14cm인 직사각형이 있습니다. 이 직사각형의 둘레는 몇 센티미터입니까?","a = 15
b = 14
y = a * 2 + b * 2
print(y)",58
8,한 변이 3cm인 프리즘의 모든 모서리의 길이의 합이 108cm일 때 프리즘의 높이는 얼마입니까?,"a = 3
b = 9
c = 108
y = (c - a * b * 2) // b
print(y)",6
8,한 변의 길이가 13cm인 정삼각형의 둘레를 구하십시오.,"a = 13
b = 3
y = a * b
print(y)",39
8,한 변의 길이가 12센티미터인 프리즘의 모든 모서리의 길이의 합이 174센티미터인 경우 프리즘의 높이는 몇 센티미터입니까?,"a = 12
b = 6
c = 174
y = (c - a * b * 2) // b
print(y)",5
4,"12°, 60° 및 20° 각도가 있습니다. 그 중 가장 큰 각과 가장 작은 각의 차이를 찾으십시오.","a = [12, 60, 20]
y = max(a) - min(a)
print(y)",48
4,다음 식 A*5 > 27을 만족하는 수는 1부터 9까지 몇 개입니까?,"a = 1
b = 9
c = 5
d = 27
y = 0
for i in range(a, b + 1):
    if i > (d / c):
        y += 1
print(y)",4
3,"4개의 숫자 카드 1, 8, 6, 2 중 2개를 선택하고 한 번만 사용하여 AB/2와 같은 나눗셈 식을 만들고 싶습니다. 가장 작은 나눗셈의 몫을 구합니다.","from itertools import permutations

a = ['1', '8', '6', '2']
b = int(min(map(''.join, permutations(a, 2))))
c = 2
y = b // c
print(y)",6
8,정사각형은 한 변의 길이가 5.8센티미터입니다. 이 정사각형의 둘레는 몇 센티미터입니까?,"a = 5.8
b = 4
y = a * b
print(y)",23.20
1,곶감 한박스는 15개입입니다. 곶감 450개는 몇 상자입니까?,"a = 15
b = 450
y = b // a
print(y)",30
8,너비가 5cm이고 높이가 9cm인 직사각형이 있습니다. 이 직사각형의 넓이를 구하세요.,"a = 5
b = 9
y = a * b
print(y)",45
1,파우더는 친필 사인펜 20개 중 3/5을 동생에게 주었습니다. 언니에게 사인펜은 몇 개나 줬어?,"a = 20
b = 3/ 5
y = int(a * b)
print(y)",12
1,"가로등 7개는 21m 간격으로 길가에 설치됐다. 가로등도 도로의 시작과 끝에 설치하면 도로의 총 길이는 몇 미터입니까? (단, 가로등의 두께는 고려하지 않는다.)","a = 7
b = 21
y = (a - 1) * b
print(y)",126
1,54.63kg의 설탕을 봉지당 1.31kg씩 판매할 예정입니다. 가방에 있는 모든 설탕을 판매하기 위해 최소한 몇 킬로그램의 설탕이 필요한지 알아보십시오.,"from math import ceil

a = 54.63
b = 1.31
c = ceil(a / b)
y = b * c - a
print(y)",0.39
1,"가람은 12살, 아버지는 4배 연상인 8살이다. 아버지가 몇 살인지 알아보십시오.","a = 12
b = 4
c = 8
y = a * b + c
print(y)",56
1,5개들이 한 상자에 783개의 사과를 팔고 싶다면 몇 상자를 팔 수 있는지 알고 싶습니다. 한 상자에 사과 5개를 팔면 몇 상자를 팔 수 있는지 계산하십시오.,"a = 783
b = 5
y = a // b
print(y)",156
8,6cm x 5cm인 직육면체의 모든 모서리의 길이의 합이 80cm일 때의 높이를 구하세요.,"a = 6
b = 5
c = 80
y = c / 4 - (a + b)
print(y)",9
8,"너비 6cm, 길이 10cm의 직사각형 종이를 한 번 잘라 가장 큰 정사각형을 만들었습니다. 이 경우 정사각형을 만들고 나머지 직사각형의 네 변의 길이의 합을 구합니다.","a = 6
b = 10
c = 4
y = ((b - a) + a) * 2
print(y)",20
8,"가로 80cm, 세로 100cm 크기의 스케치북을 오려서 가로 4cm, 세로 5cm의 직사각형 퍼즐을 만들면 몇 조각을 만들 수 있나요?","a = 80
b = 100
c = 4
d = 5
y = (a//c) * (b//d)
print(y)",400
6,숫자를 8로 나누는 실수를 하고 8을 빼면 16이 됩니다. 숫자를 8로 나눈 결과는 무엇인가요?,"a = 8
b = 16
y = (a + b) / a
print(y)",3
1,5명이 15L의 탄산음료를 똑같이 마셨습니다. 한 사람은 몇 리터의 술을 마셨습니까?,"a = 15
b = 5
y = a / b
print(y)",3
8,길이가 너비의 두 배인 직사각형의 너비가 23cm인 경우 이 직사각형의 둘레는 몇 cm입니까?,"a = 23
b = a * 2
y = (a + b) * 2
print(y)",138
8,반지름이 12센티미터인 원이 있습니다. 원의 네 점을 연결하여 마름모를 그릴 때 그려진 마름모의 면적을 찾으십시오.,"a = 12
y = 2 * a * 2 * a / 2
print(y)",288
4,"가장 큰 숫자와 가장 작은 숫자 카드 26, 50, 11의 차이를 찾으십시오.","a = [26, 50, 11]
y = max(a) - min(a)
print(y)",39
3,"숫자카드는 1, 5, 9가 있습니다. 카드를 한 번만 사용하여 세 자리 숫자를 만들고 싶습니다. 가능한 가장 큰 수와 가장 작은 수의 합을 구하십시오.","from itertools import permutations

a = ['1', '5', '9']
b = int(max(map(''.join, permutations(a, 3))))
c = int(min(map(''.join, permutations(a, 3))))
y = b + c
print(y)",1110
3,"숫자 카드 1, 9, 2, 6을 한 번만 사용하여 만든 가장 작은 네 자리 숫자를 찾습니다.","from itertools import permutations

a = ['1', '9', '2', '6']
y = int(min(map(''.join, permutations(a, 4))))
print(y)",1269
1,수조에 금붕어 5호 85마리를 넣으려고 합니다. 필요한 탱크 수를 계산하십시오.,"a = 85
b = 5
y = a // b
print(y)",17
2,"동환은 일곱 번째로, 민규는 아홉 번째로 크다. 민기의 키는 동환보다 짧고 민규보다 크다면 민기는 몇번째에 서있나요?","a = 7
b = 9
y = (a + b) // 2
print(y)",8
1,분당 0.9리터의 물을 생산하는 수도꼭지에서 15분 동안 몇 리터의 물이 생성됩니까?,"a = 1
b = 0.9
c = 15
y = b / a * c
print(y)",13.50
3,"4개의 숫자 카드 1, 5, 7, 8 중 2개를 뽑고 한 번만 사용하여 두 자리 숫자를 만듭니다. 두 자리 숫자를 10으로 나눌 때 몫이 가장 작은 나눗셈의 몫을 구합니다.","from itertools import permutations

a = ['1', '5', '7', '8']
b = 2
c = int(max(map(''.join, permutations(a, b))))
d = 10
y = c // d
print(y)",8
1,"지닌스쿨 재학생 중 남학생은 412명, 여학생은 389명이다. 지니의 학교에는 몇 명의 학생이 있습니까?","a = 412
b = 389
y = a + b
print(y)",801
2,총 30명의 학생이 키가 큰 순서로 줄을 섭니다. 민지 뒤에 한명 있으면 민지 키는 몇이야?,"a = 30
b = 1
y = a - b
print(y)",29
8,한 변이 8센티미터인 정사각형이 있습니다. 이 정사각형의 둘레는 몇 센티미터입니까?,"a = 8
b = 4
y = a * b
print(y)",32
4,숫자 카드 4.2 2.5 1.5 5.4가 있습니다. 가장 큰 수와 가장 작은 수의 곱 찾기,"a = [4.2, 2.5, 1.5, 5.4]
y = max(a) * min(a)
print(y)",8.10
1,덕현은 하루 350원을 저금통에 넣었다. 68일 동안 얼마나 많은 돈을 저축했습니까?,"a = 350
b = 68
y = a * b
print(y)",23800
8,"진윤은 300cm²의 도화지로 가족신문을 만들었습니다. 도화지 폭의 3/5에 가족소개란을 만들고, 가족소개란의 1/3에 가족사진을 붙였습니다. 가족사진을 붙일 면적은 몇 cm²입니까?","a = 180
b = 3 / 5
c = 1 / 3
y = a * b * c
print(y)",36
1,75개의 노트북을 1인당 5개씩 균등하게 배포하려고 합니다. 공유할 수 있는 사람의 수 알아보기,"a = 75
b = 5
y = a // b 
print(y)",15
8,한 변의 길이가 12센티미터인 정칠각형의 둘레는 얼마입니까?,"a = 12
b = 7
y = a * b
print(y)",84
4,"55, 56, 57, 60, 70, 88, 92, 46이라는 숫자가 있습니다. 그 중 50 이상 60 이하의 수는 몇 개인가?","a = [55, 56, 57, 60, 70, 88, 92, 46]
b = 50
c = 60
y = 0
for i in a :
    if i>=b and i<=c:
        y += 1
print(y)",4
7,우진은 8개 샀고 진주는 4개보다 5개 더 샀다. 누가 빵을 덜 샀습니까?,"a = 8
b = 4
c = 5
dicts = {'우진': a, '진주': b + c}
y = min(dicts, key=dicts.get)
print(y)",우진
7,현재 Knights 레스토랑에는 2222명의 손님이 있고 Seahorse 레스토랑에는 2223명의 손님이 있습니다. 손님이 더 많은 식당은?,"a = 2222
b = 2223
dicts = {'기사': a, '해마': b}
y = max(dicts, key=dicts.get)
print(y)",해마
8,한 변의 길이가 15cm인 마름모와 한 변의 길이가 6cm인 마름모가 있습니다. 두 마름모의 둘레 사이의 차이를 cm 단위로 구하십시오.,"a = 15
b = 4
c = 6
y = a * b - c * b
print(y)",36
8,직사각형의 넓이가 30제곱미터이고 길이가 5미터라면 몇 미터입니까?,"a = 30
b = 5
y = a / b
print(y)",6
8,한 변이 12cm인 정삼각형 모양의 색종이 한 장의 둘레를 찾으십시오.,"a = 12
b = 3
y = a * b
print(y)",36
8,지름이 50cm인 원 안에 반지름이 5cm인 원을 겹치지 않고 그리면 몇 개의 원을 그릴 수 있습니까?,"a = 50
b = 5
c = 2 * b
y = int(a / c)
print(y)",5
2,"한수와 친구들은 정민, 수영, 한수, 승현, 찬혁의 순서로 줄을 섰다. 한수가 몇 번째에 서 있습니까?","a = ['정민', '수영', '한수', '승현', '찬혁']
y = a.index('한수') + 1
print(y)",3
8,"너비 10cm, 길이 21cm인 직사각형 3개를 연결하여 만든 직사각형의 네 변의 길이의 합은 얼마입니까?","a = 10
b = 21
c = 3
y = (a * c + b) * 2 
print(y)",102
7,"기정은 25일 동안 하루에 120회, 설희는 32일 동안 하루에 90회 훌라후프를 한다. 훌라후프는 기정이와 설희 중 누가 더 많이 할까요?","a = 25
b = 120
c = 90
d = 32
dict = {'기정': a * b, '설희': c * d}
y = max(dict, key=dict.get)
print(y)",기정
1,익현은 누나보다 160원 많다. 익현이가 460원이라면 동생은 돈이 얼마나 될까요?,"a = 160
b = 460
y = b - a
print(y)",300
