class,problem,code,answer
4,5보다 1 적은 수는 무엇입니까?,"a = 5
b = 1
y = a - b
print(y)",4
8,한 변의 길이가 5cm인 마름모의 주위를 찾아 주세요.,"a = 5
b = 4
y = a * b
print(y)",20
8,가로 21cm 세로 15cm의 직사각형이 있습니다. 이 직사각형의 주위는 몇 cm입니까?,"a = 21
b = 15
y = (a + b) * 2
print(y)",72
1,밀리는 종이학의 9마리를 접는데 189초가 걸린다. 승자가 종이학의 45마리를 접는 데 걸리는 시간은 몇 분입니까?,"a = 9
b = 189
c = 45
y = (b / a) * c
print(y)
",945
6,어떤 수에 5를 곱해야 하는데 잘못 추가한 곳 31이 되었습니다. 어떤 숫자에 5를 곱하면?,"a = 5
b = 31
y = (b - a) * a
print(y)",130
3,"숫자 카드 1, 3, 5, 7, 9 중에서 숫자 카드를 모두 한 번만 사용하는 경우 만들 수 있는 최대 수는 무엇입니까?","a = [1, 3, 5, 7, 9]
a.sort(reverse=True)
b = list(map(str, a))
y = """".join(b)
print(y)",97531
8,"가로 9cm, 세로 11cm 직사각형이 있습니다. 이 직사각형의 넓이를 구하십시오.","a = 9
b = 11
y = a * b
print(y)",99
8,"지혜는 밑변이 10cm로 높이 5cm의 삼각형을 그려, 동관이 아래쪽이 30cm로 높이 15cm의 삼각형을 그렸다면, 동관이 그린 삼각형의 넓이는 지혜가 그린 삼각형의 넓이의 무엇 두 배입니까?","a = 10 * 5 * 0.5
b = 30 * 15 * 0.5
y = b / a
print(y)",9
8,"가로 9cm, 세로 10cm 직사각형이 있습니다. 이 직사각형의 원주를 구합니다.","a = 9
b = 10
y = 2 * (a + b)
print(y)",38
8,한 변의 길이가 12cm인 정육각형이 있습니다. 이 정육각형의 주위는 몇 cm입니까?,"a = 12
b = 6
y = a * b
print(y)",72
8,"가로가 7cm, 세로가 9cm인 직사각형 10개를 옆에 붙여 만든 직사각형의 네면의 길이의 합계는 몇 cm입니까?","a = 7
b = 9
c = 10
y = (a * c * 2) + (b * 2)
print(y)",158
1,문구점에서 250원 지우개 3개와 8봉에 800원 연필 6봉을 사서 2000원을 냈습니다. 돈으로 얼마를 받아야 하는지 물어보세요.,"a = 250
b = 3
c = 8
d = 800
e = 6
f = 2000
y = f - (d / c * e + a * b)
print(y)",650
1,"고양이는 다리가 4개입니다. 공원에 있는 고양이 다리의 합이 44개라면, 고양이는 총 몇 마리가 있을까요?","a = 4
b = 44
y = b // a
print(y)",11
1,미래 초콜릿 3.2kg 1개의 0.56분이 지방 성분이라면 지방 성분은 몇 kg입니까?,"a = 3.2
b = 0.56
y = a * b
print(y)",1.79
7,우유를 흥민은 8/25L 마시고 민제는 0.54L 마셨다. 누가 더 우유를 많이 마셨습니까?,"a = 8/25
b = 0.54
dicts = {'흥민': a, '민재': b}
y = max(dicts, key=dicts.get)
print(y)",민재
8,"길이 80cm의 와이어를 구부려서 정팔각형을 만들려고 하면, 한쪽의 길이를 몇 cm로 할 필요가 있습니까?","a = 80
b = 8
y = a / b
print(y)",10
1,수이가 같은 금옥 16개를 양팔의 저울에 싣고자 합니다. 한쪽에 몇 개씩 두면 좋을까요?,"a = 16
b = 2
y = a // b
print(y)",8
1,5cm 철사를 10의 도막으로 똑같이 나누었습니다. 와이어 도막의 길이는 수 mm인지 확인하십시오.,"a = 5
b = 10
c = a * 10
y = c / b
print(y)",5
8,"옆이 10cm, 세로가 8cm의 직사각형이 있습니다. 이 직사각형과 주위가 같은 정사각형의 한 변은 몇 cm인가를 요구해 주세요.","a = 10
b = 8
c = 4
y = ((a + b) * 2) / c
print(y)",9
3,50에서 100까지의 숫자 중에서 4로 나누었을 때 나머지가 3이 되는 숫자는 모두 얼마입니까?,"a = 50
b = 100
c = 4
d = 3
y = 0
for i in range(a, b + 1):
    if i % c == d:
        y += 1
print(y)",13
8,"아래쪽 12cm, 높이 10cm의 평행 사변형, 하단 15cm, 높이 6cm의 삼각형이 있습니다. 2개의 모양 넓이 차는 몇 cm²입니까?","a = 12
b = 10
c = 15
d = 6
y = a * b - c * d / 2
print(y)",75
4,"45/50을 약화하려고합니다. 2, 3, 4, 5, 10 중 분모와 분자를 약화시킬 수 없는 수는 몇 명입니까?","a = 45
b = 50
c = [2, 3, 4, 5, 10]
y = 0
for i in c:
    if a % i == 0 and b % i == 0:
        continue
    else:
        y += 1
print(y)",4
3,"4장의 숫자 카드 1, 5, 3, 8을 한 번 사용하여 만들 수 있는 최대 3자리 수와 최소 3자리의 차이를 구합니다.","from itertools import permutations

a = ['1', '5', '3', '8']
b = int(max(map(''.join, permutations(a, 3))))
c = int(min(map(''.join, permutations(a, 3))))
y = b - c
print(y)",718
7,"피자 한 장이 있습니다. 은미가 전체의 1/6을 먹고, 민소가 전체의 1/5을 먹고, 현지가 전체의 1/8을 먹으면. 피자를 가장 많이 먹은 사람은 누구입니까?","a = 1 / 6
b = 1 / 5
c = 1 / 8
dicts = {'은미': a, '민서': b, '현지': c}
y = max(dicts, key=dicts.get)
print(y)",민서
1,"수첩 한 권의 무게는 55g, 연필 한 장의 무게는 240g, 색연필 가방의 무게는 35g입니다. 수첩 1권, 연필 5봉, 색연필 4봉의 무게는 모두 수 g의 일수를 계산해 보세요.","a = 55
b = 240
c = 35
d = 1
e = 5
f = 4
y = a * d + (b / 12 * e) + c * f
print(y)",295
1,"우유를 지성이 있는 11/25리터 마시고, 영표는 0.60리터 마셨다. 두 사람이 마신 우유의 양의 차이는 몇 리터입니까?","a = 11/25
b = 0.60
y = abs(a - b)
print(y)",0.16
7,"승려와 승현은 같은 길이의 컬러 테이프를 가지고 있습니다. 승려는 가지고 있는 컬러 테이프의 1/6을 사용했고, 승현은 2/7을 사용했다면 누가 컬러 테이프를 더 많이 사용했는가?","a = 1 / 6
b = 2 / 7
dicts = {'승아': a, '승현': b}
y = max(dicts, key=dicts.get)
print(y)",승현
5,다음 공식 (3+2/9) + A = 12를 만족하는 숫자를 소수점 아래 두 번째 자리까지 표기합니다.,"a = (3 + 2/9)
b = 12
y = b - a
print(""{:.2f}"".format(y))",8.78
8,"하변이 15센티미터인 삼각형 A의 넓이가, 저변이 30센티미터, 높이가 20센티미터인 삼각형 B의 넓이와 같다고 합니다. 그렇다면 A의 높이는 몇 센티미터입니까?","a = 15
b = 30
c = 20
y = b * c / a
print(y)",40
8,"가로 13m, 세로 22m의 직사각형 철판의 크기는 몇 ㎡입니까?","a = 13
b = 22
y = a * b
print(y)",286
4,"1자리 숫자로 36개의 숫자로, 30개의 숫자가 아닌 숫자 중 가장 작은 숫자를 찾습니다.","a = 36
b = 30
for i in range(1, a + 1):
    if a % i == 0 and b % i != 0 and i < 10:
        y = i
        break
print(y)",4
8,정오각형의 한 변의 길이는 30cm입니다. 정오각형과 주변이 같은 정육각형의 한 변의 길이는 몇 센티미터입니까?,"a = 5
b = 6
c = 30
y = c * a / b
print(y)",25
4,25의 배수 중 최소 숫자를 사용,"a = 25
y = a * 1
print(y)",25
3,"4장의 숫자 카드 2, 4, 5, 6을 한 번씩 사용하여 두 자리의 두 곱을 구합니다. 최대 곱과 최소 곱의 합을 구합니다.","from itertools import permutations

a = ['2', '4', '5', '6']
b = list(map(''.join, permutations(a)))
c = []
for i in b:
    d = int(i[:2])
    e = int(i[2:])
    c.append(d * e)
y = max(c) + min(c)
print(y)",4498
1,"선형 치아의 체중은 40.8kg이고, 누나의 체중은 선형 치아의 체중에 1.2배입니다. 누나의 체중은 몇 kg입니까?","a = 40.8
b = 1.2
y = a * b
print(y)",48.96
3,"숫자 1, 2, 3, 4, 5가 있습니다. 이중으로 24/86을 약화하려고 할 때, 분모와 분자를 나눌 수 없는 수의 개수를 구해 주세요.","a = [1, 2, 3, 4, 5]
b = 24
c = 86
y = 0
for i in a:
    if b % i != 0 or c % i != 0:
        y += 1
print(y)",3
1,8/13L 병에 물을 가득 채우려고합니다. 0.2L가 들어간 그릇에 물로 가득 쏟아지면 몇 번 쏟아야 할까요?,"import math

a = 8/ 13
b = 0.2
y = math.ceil(a / b)
print(y)",4
1,영지는 7000원 장난감을 사려고 합니다. 1000원짜리 지폐를 적어도 몇 장 사줄 수 있나요?,"from math import ceil

a = 7000
b = 1000
y = ceil(a / b)
print(y)",7
1,타인이 시키는 일을 해주는 것을 도와라 합니다. 나현리는 사용을 한 번 할 때도 신세를 지고 7000원씩 받습니다. 나현이가 6번 도와주는 돈은 얼마입니까?,"a = 7000
b = 6
y = a * b
print(y)",42000
8,한 변의 길이가 7cm인 정삼각형이 있습니다. 이 정삼각형의 주위는 몇 센티미터입니까?,"a = 7
b = 3
y = a * b
print(y)",21
1,돼지고기와 닭고기에 포함된 단백질의 비율은 동일합니다. 돼지고기 500g에 함유된 단백질이 255g일 때 닭가슴살 150g에 포함된 단백질은 몇g 정도 소수로 표현해 보세요.,"a = 500
b = 255
c = 150
y = b / (a / c)
print(y)",76.50
7,"엄마가 수박을 한 통 샀습니다. 형은 수박의 1/7을 먹고, 승훈은 1/6을 먹고, 동생은 1/5을 먹었다. 수박을 가장 적게 먹은 사람은 누구입니까?","a = 1/7
b = 1/6
c = 1/5
dicts = {'형': a, '승훈': b, '동생': c}
y = min(dicts, key=dicts.get)
print(y)",형
8,"폭 25cm², 상변 2cm, 하변 8cm 사다리꼴이 있습니다. 이 사다리꼴의 높이는 몇 cm입니까?","a = 25
b = 2
c = 8
y = (a * 2) / (b + c)
print(y)",5
1,"만주가 10개씩 4봉지 있습니다. 만주를 1명에 8개씩 나누어 주면, 몇 명으로 나눌 수 있습니까?","a = 10
b = 4
c = 8
y = a * b // c
print(y)",5
8,"가로가 15cm, 세로가 10cm인 직사각형 4개를 옆에 붙여 만든 직사각형의 사변의 길이의 합계는 몇 cm입니까?","a = 15
b = 10
c = 4
y = (a * c * 2) + (b * 2)
print(y)",140
8,"저변 10cm, 높이 3cm의 삼각형의 넓이를 구해 주세요.","a = 10
b = 3
y = a * b / 2
print(y)",15.0
1,"은영리의 신장은 1미터 60센티미터이고, 미성리의 신장은 우년영보다 2센티미터 크다고 합니다. 미선거의 열쇠는, 수 미터인가 소수로 나타냅니다.","a = 1.60
b = 2
c = 0.01
d = b * c
y = a + d
print(y)",1.62
4,"45, 11, 6, 4 중 최대 수와 최소 수의 곱을 구합니다.","a = [45, 11, 6, 4]
b = max(a)
c = min(a)
y = b * c
print(y)",180
8,"한 변의 길이가 각각 24cm, 36cm의 직사각형 종이를 한 변의 길이가 3cm의 정사각형으로 자르면 정사각형은 최대 몇 장까지 만들 수 있습니까?","a = 24
b = 36
c = 3
y = (a // c) * (b // c)
print(y)",96
4,1에서 9까지의 자연수 중에서 6－25÷5＋4 ＞ □ 의 계산식이 성립하도록 □ 속에 들어갈 수 있는 수는 모두 며칠을 구해 보세요.,"a = 6 - 25/5 + 4
b = 1
c = 9
y = 0
for i in range(b, c + 1):
    if i < a:
        y += 1
print(y)",4
3,1에서 9까지의 숫자 중 다음 수식 33 > 5*A를 만족하는 최대 수는 얼마입니까?,"a = 33
b = 5
c = a // b
d = 9
y = c if c < 10 else d
print(y)",6
8,직사각형의 주위는 50cm이고 옆의 길이는 9cm입니다. 이 직사각형의 세로는 몇 센티미터입니까?,"a = 4
b = 50
c = 9
y = (b - (c * 2)) / 2
print(y)",16
3,"숫자 카드 5, 6, 9, 1, 3을 한 번 사용하여 만들 수 있는 최소 수의 수를 구합니다.","a = [5, 6, 9, 1, 3]
a.sort()
b = list(map(str, a))
y = """".join(b)
print(y)",13569
7,"윤석, 지민, 민주는 감자밭에서 감자를 잡았다. 또 다른 감자 전체의 1/9은 윤석리가 인출되었고 지민은 윤석이 다른 양의 3배를 차지했고 나머지는 민주가 끌었다. 누가 감자를 가장 적게 했는지 물어보세요.","a = 1 / 9
b = a * 3
c = 1 - (a + b)
dicts = {'윤석': a, '지민': b, '민주': c}
y = min(dicts, key=dicts.get)
print(y)",윤석
4,1/4보다 크고 9/14보다 작은 분수 중 분모가 28인 분수는 모두 몇 가지를 찾아보세요.,"a = 1 / 4
b = 9 / 14
c = 28
y = 0
for i in range(1, c):
    if i / c > a and i / c < b:
        y = y + 1
print(y)",10
8,"진호가 가지고 있는 막대 자석의 가로 길이는 1.3센티미터, 세로는 2.9센티미터입니다. 이 막대 자석을 위에서 보았을 때 보이는 면의 넓이는 몇 센티미터²인지를 구하십시오.","a = 1.3
b = 2.9
y = a * b
print(y)",3.77
8,"가로가 10cm, 세로가 15cm, 높이가 3cm인 직육면체의 모든 모서리 길이의 합은 몇 cm입니까?","a = 10
b = 15
c = 3
y = (a + b + c) * 4
print(y)",112
1,24개의 공을 바구니에 3개씩 넣으려고 할 때 필요한 바구니는 몇 개입니까?,"a = 24
b = 3
y = a // b
print(y)",8
1,"길이가 각각 5m 70cm, 6m 80cm의 이색 테이프를 150cm만큼 겹쳐서 붙였습니다. 붙인 테이프의 전체 길이는 얼마입니까?","a = 5 * 100 + 70
b = 6 * 100 + 80
c = 150
y = (a + b) - c
print(y)",1100
6,어떤 숫자에 6을 곱해야 하는지 잘못 빼면 32가 되었습니다. 올바르게 계산된 값을 구합니다.,"a = 6
b = 32
y = (b + a) * a
print(y)",228
8,"가로가 11센티미터, 세로가 7센티미터인 직사각형의 사변의 길이의 합과 정사각형의 주위가 같다고 합니다. 정사각형의 한 변의 길이를 구합니다.","a = 11
b = 7
c = a * 2 + b * 2
y = c / 4
print(y)",9
1,아버지의 나이는 현주 연령의 3배보다 2세 적다고 합니다. 아버지의 나이가 37세라면 현지 나이는 몇 살입니까?,"a = 3
b = 2
c = 37
y = (c + b) // a
print(y)",13
1,승현은 1봉지에 12개씩 들어간 과자를 30봉지 가지고 있습니다.,"a = 12
b = 30
y = a * b
print(y)",360
1,"8명씩 3줄로 학생이 서 있습니다. 두 사람이 한 군이 되어 줄다리를 할 때, 어떤 군이 만들어지는지를 찾아보세요.","a = 8
b = 3
c = 2
y = a * b // c
print(y)",12
6,어떤 숫자에 5를 곱해야 하는지 잘못 3을 더한 결과 17이 되었습니다. 올바르게 계산해보십시오.,"a = 5
b = 3
c = 17
y = (c - b) * a
print(y)",70
1,"길스가 배구를 가지고 저울에 올라가면 중량이 58kg으로, 들어 올리지 않고 저울에 오르면 45kg 400g입니다. 배구의 무게는 몇g입니까?","a = 58 * 1000
b = 45 * 1000 + 400
y = a - b
print(y)",12600
6,"어떤 숫자를 7로 나누어야 하는 것을 잘못 3으로 나눈 결과, 몫이 14가 되었습니다. 제대로 계산하면, 몫은 얼마인지를 묻는다.","a = 7
b = 3
c = 14
d = b * c
y = d // a
print(y)",6
1,830에서 333을 뺀 값은 무엇입니까?,"a = 830
b = 333
y = a - b
print(y)",497
1,길이 30cm의 컬러 테이프 17장을 1.88cm씩 겹쳐서 붙인 컬러 테이프의 전체 길이는 몇 cm입니까?,"a = 30
b = 17
c = 1.88
d = (b - 1) * c
y = a * b - d
print(y)",479.92
8,한 변의 길이가 3.14m인 정사각형의 크기는 몇 평방 미터입니까?,"a = 3.14
y = a * a
print(y)",9.86
7,"윤아와 한서의 자유형 100m 기록은 각각 윤아 150초, 한소는 2분 10초입니다. 누가 빠른지 물어보세요.","a = 150
b = (2 * 60) + 10
dicts = {'윤아': a, '한서': b}
y = min(dicts, key=dicts.get)
print(y)",한서
1,의상은 빵을 전체의 6/10분 먹었습니다. 의조가 먹고 남은 빵은 전체의 일부를 요구해 소수로 나타내 주세요.,"a = 6 / 10
y = 1 - a
print(y)",0.40
3,50보다 크고 88보다 작은 2자리 숫자 중 8로 나누어진 숫자는 모두 몇 개입니까?,"a = 50
b = 88
c = 8
y = 0
for i in range(a + 1, b):
    if i % c == 0:
        y += 1
print(y)",4
3,"3장의 숫자 카드 5, 3, 7이 있습니다. 이것을 한 번만 사용하여 두 자리와 한 자리를 만들었습니다. 만들 수 있는 작은 제품은 얼마입니까?","from itertools import permutations

a = ['5', '3', '7']
b = list(map(''.join, permutations(a)))
c = []
for i in b:
    d = int(i[:-1])
    e = int(i[-1])
    c.append(d * e)
y = min(c)
print(y)",171
1,민정은 10개의 배터리를 가지고 있습니다. 배터리의 0.2분은 시계에 사용하고 0.6분은 카메라에 사용했습니다. 시계와 카메라에 사용한 배터리는 몇 개입니까?,"a = 10
b = 0.2
c = 0.6
y = a * (b + c)
print(y)",8
8,민제는 주변이 88.48cm인 정사각형 캔버스에 유화를 그렸다. 유화를 그린 캔버스의 한 변의 길이는 몇 cm입니까?,"a = 88.48
b = 4
y = a / b
print(y)",22.12
8,"옆이 300cm, 세로가 200cm의 직사각형의 게시판의 넓이는 몇㎡입니까?","a = 3
b = 2
y = a * b
print(y)",6
1,물 5.74L를 7개의 양동이에 똑같이 나누어 넣으려고 합니다. 물통 1개에 물을 몇 L 넣어야 하는지를 찾아 소수점 2자리까지 표시해 주세요.,"a = 6.82
b = 6
y = a / b
print(""{:.2f}"".format(y))",1.14
8,"한 변의 길이가 12cm, 다른 변의 길이가 7cm인 평생 사각형이 있습니다. 이 평행 사변형의 주위를 구합니다.","a = 12
b = 7
y = 2 * (a + b)
print(y)",38
5,다음 식 A×2－10÷5＝12를 만족하는 1자리수 A를 구합니다.,"a = 2
b = 10
c = 5
d = 12
y = (d + b / c) / a
print(y)",7
1,초콜릿이 한 상자에 8개씩 있습니다. 7 상자에 들어있는 초콜릿은 모두 몇 명을 입수하십시오.,"a = 8
b = 7
y = a * b
print(y)",56
3,"5장의 수카드 3,4,5,1,8이 있습니다. 이 중 A에 2장을 1회씩 넣어 0.AA와 같은 소수의 2자리수를 만들었습니다. 작성할 수 있는 수 중, 최대수와 최소수의 곱을 구합니다.","from itertools import permutations

a = ['3', '4', '5', '1', '8']
b = list(permutations(a, 2))
c = []
for i in b:
    c.append(int(i[0]) * 10 + int(i[1]))
y = max(c) * min(c) * 0.0001
print(y)",0.11
8,한 변의 길이가 23cm인 정사각형의 주위는 몇 cm입니까?,"a = 23
b = 4
y = a * b
print(y)",92
8,"성준이 만든 가로 2cm, 세로 4cm, 높이 6cm의 직육면체상자의 부피는 몇 cm³입니까?","a = 2
b = 4
c = 6
y = a * b * c
print(y)",48
4,"숫자 15, 2, 9가 있습니다. 최대 수에서 최소 수를 뺀 값을 구합니다.","a = [15, 2, 9]
y = max(a) - min(a)
print(y)",13
1,"주위 56m의 정원 주위에 4m 간격으로 화분을 두려고 합니다. 화분의 값이 1개당 4000원이라면, 화분을 사는데 필요한 돈은 얼마인지를 요구해 주세요.","a = 56
b = 4
c = 4000
y = a // b * c
print(y)",56000
8,"다른 3면의 폭이 각각 55cm², 14cm², 96cm²의 직육면체가 있습니다. 이 직육면체의 모양은 몇 센티미터²입니까?","a = 55
b = 14
c = 96
y = (a + b + c) * 2
print(y)",330
6,어느 수를 1.7로 나누어야 하는지를 실수로 1.8로 나눈 30.6이 되었습니다. 올바르게 계산해보십시오.,"a = 1.7
b = 1.8
c = 30.6
y = (c * b) / a
print(y)",32.40
1,768/7 나눗셈 공식의 계산 결과에서 몫과 나머지를 합한 값은 얼마입니까?,"a = 768
b = 7
c = a // b
d = a % b
y = c + d
print(y)",114
3,12/8보다 크고 52/3보다 작은 자연수는 모두 몇개일까요?,"from math import ceil

a = 12 // 8
b = ceil(52 / 3)
y = b - a - 1
print(y)",16
1,음료 15리터를 5명이 똑같이 나누어 마신다면 1명이 마신 음료는 몇 리터입니까?,"a = 15
b = 5
y = a / b
print(y)",3
7,"사과가 20개씩 5상자, 복숭아가 25개씩 3상자가 있습니다. 사과와 복숭아에 어떤 과일이 있습니까?","a = 20
b = 5
c = 22
d = 3
dicts = {'사과': a*b, '복숭아': c*d}
y = max(dicts, key=dicts.get)
print(y)",사과
1,한 문방구점에 200장의 딱지가 있었습니다. 이 딱지를 1 상자에 12 장씩 넣고 9 상자 팔았습니다. 팔아 남은 딱지의 수는 몇 장입니까?,"a = 200
b = 12
c = 9
y = a - b * c
print(y)",92
5,"어느 수로 67을 나누었는데, 상이 8로 나머지가 3이 되었습니다. 어떤 숫자는 얼마입니까?","a = 67
b = 8
c = 3
y = (a - c) / b
print(y)",8
8,사변의 길이의 합이 40cm인 정사각형의 한변의 길이는 몇 cm인가를 요구합니다.,"a = 40
b = 4
y = a / b
print(y)",10
4,"숫자 12, 5, 7, 8이 있습니다. 이 중 최대 수와 최소 수의 곱을 구합니다.","a = [12, 5, 7, 8]
b = max(a)
c = min(a)
y = b * c
print(y)",60
6,어느 수에 2.13을 곱한 곳 44.73이 되었습니다. 어떤 숫자를 6으로 나누었습니까?,"a = 2.13
b = 44.73
c = b / a
d = 6
y = c / d
print(y)",3.5
1,"에너지 절약 세탁기를 한 번 사용하면 일반 세탁기를 한 번 사용하는 것보다 종이컵으로 200컵 정도 물 사용량을 줄일 수 있습니다. 에너지 절약 세탁기를 10회 사용하면, 물의 사용량은 종이컵으로 몇 컵 정도 절약할 수 있습니까?","a = 10
b = 200
y = a * b
print(y)",2000
8,한 변의 길이가 6.8cm인 정팔각형과 원주가 같은 정사각형의 한변의 길이는 몇 cm입니까?,"a = 6.8
b = 8
c = 4
y = a * b / c
print(y)",13.60
8,한 변의 길이가 12m인 정사각형이 있습니다. 이 사각형의 주변은 몇 미터입니까?,"a = 12
b = 4
y = a * b
print(y)",48
8,한 변의 길이가 17센티미터인 마름모꼴의 주위는 몇 센티미터인지를 구하십시오.,"a = 17
y = a * 4
print(y)",68
7,"스미네 도서관에는 288권의 동화가 있으며, 만화책은 동화 책보다 12권 많습니다. 소설은 만화책보다 5권 적습니다. 도서관에는 어떤 책이 가장 적습니까?","a = 288
b = 12
c = 5
dicts = {'동화책': a, '만화책': a + b, '소설책': a + b - c}
y = min(dicts, key=dicts.get)
print(y)",동화책
7,한 무게는 동전 22개 무게와 같고 돌 21개 무게와 같습니다. 동전과 돌 중 하나의 무게가 무거운 것은 무엇입니까?,"a = 22
b = 21
c = 1
dict = {'동전':c/a, '돌': c/b}
y = max(dict, key=dict.get)
print(y)",돌
8,"가로가 150cm, 세로가 50cm인 컬러 용지 옆을 10cm씩 자르고 세로를 5cm씩 잘라 카드를 만들려고 합니다. 카드는 몇 장까지 만들 수 있습니까?","a = 150
b = 50
c = 10
d = 5
y = int(a / c) * int(b / d)
print(y)",150
8,한 변의 길이가 71cm인 정삼각형이 있습니다. 이 정삼각형의 주변은 몇 센티미터입니까?,"a = 71
b = 3
y = a * b
print(y)",213
1,축구대회에 참가한 선수가 11명씩 16팀이 있습니다. 대회에 참가한 선수는 몇 명인지를 요구해 주세요.,"a = 11
b = 16
y = a * b
print(y)",176
8,폭이 32.42cm인 원 반경 길이가 4배가 되면 폭은 무엇입니까?,"import math

a = 32.42
b = 4
c = math.pi
y = a * (b ** 2)
print(y)",518.72
5,23에 어떤 숫자를 곱했는지 115라면 어떤 숫자는 무엇입니까?,"a = 23
b = 115
y = b / a
print(y)",5
8,원에서 가장 그려진 가장 큰 마름모꼴의 폭이 200cm²일 때 원의 반경은 몇 cm입니까?,"a = 200
y = (a * 2) ** (1 / 2) / 2
print(y)",10
5,"가는 나보다 5/21 정도 크다. 내가 3/7일 때, 강과 나의 합계가 얼마인지를 묻는다.","a = 5 / 21
b = 3 / 7
y = a + b + b
print(y)",1.10
1,100엔의 색연필 9봉과 50엔의 연필 6봉을 샀습니다. 지불해야 할 돈은 얼마입니까?,"a = 100
b = 9
c = 50
d = 6
y = a * b + c * d
print(y)",1200
6,일부 숫자에 0.05를 곱해야 하는 것을 잘못 500을 곱했습니다. 실수로 계산한 값이 올바르게 계산한 값의 몇 배입니까?,"a = 0.05
b = 500
y = b / a
print(y)",10000
1,사과 40개를 8명이 똑같이 나누어 먹으려고 합니다. 혼자 몇 먹을 수 있습니까?,"a = 40
b = 8
y = a // b
print(y)",5
4,"세 개의 숫자 11, 12, 13이 있습니다. 이중에서 2개를 선택하여 곱한 값이 132라면 선택한 숫자 중 더 큰 값을 사용합니다.","from itertools import combinations

a = [11, 12, 13]
b = 2
c = 132
d = combinations(a, b)
for i in d:
    if i[0] * i[1] == c:
        y = max(i[0], i[1])
        break
print(y)",12
8,"수린은 가로 2m, 세로 3m의 직사각형 벽에 페인트를 칠했습니다. 수린이 페인트를 칠한 벽의 크기는 몇 ㎡입니까?","a = 2
b = 3
y = a * b
print(y)",6
1,"17을 어느 수에 곱했을 때, 153이 되었습니다. 어떤 숫자는 얼마입니까?","a = 17
b = 153
y = b / a
print(y)",9
1,성규의 다리 길이는 23cm입니다. 옷장의 짧은 쪽의 길이를 성규의 다리로 자면 5회였습니다. 옷장의 짧은 변의 길이는 몇 cm입니까?,"a = 23
b = 5
y = a * b
print(y)",115
8,한쪽이 12cm의 정사각형이 있습니다. 이 사각형의 네면 길이의 합은 무엇입니까?,"a = 12
b = 4
y = a * b
print(y)",48
8,길이 60cm의 와이어로 만든 최대 정사각형의 크기는 몇 cm²입니까?,"a = 60
b = 4
y = (a / b) ** 2
print(y)",225
1,윤하의 키는 1m보다 56cm 크다. 윤하의 키는 몇 cm입니까?,"a = 100 * 1
b = 56
y = a + b
print(y)",156
7,차는 6시간 676km 달린다. 버스가 9시간 만에 951km를 달리면 전철과 버스가 빨리 달릴 수 있다고 할 수 있습니까?,"a = 6
b = 676
c = 9
d = 951
dicts = {""자동차"": b / a, ""버스"": d / c}
y = max(dicts, key=dicts.get)
print(y)",자동차
1,두께가 일정하고 중량이 8kg인 목도막이 있습니다. 이 목도막의 1/4을 사용하면 나머지 목도막의 무게는 몇 kg입니다.,"a = 8
b = 3/4
y = a * b
print(y)",6
7,"준미는 1과 5의 주사위 눈을 가지고 있으며, 지민은 3과 2의 히진은 4와 6을 가지고 있다. 세 사람 중 주사위의 눈 수의 합계가 가장 큰 사람은 누구입니까?","a = 1
b = 5
c = 3
d = 2
e = 4
f = 6
dicts = {'준미': a + b, '지민': c + d, '희진': e + f}
y = max(dicts, key=dicts.get)
print(y)",희진
3,20에서 99까지의 숫자 중 1과 자신만이 약수로 가지는 수의 개수를 구합니다.,"import math

a = 20
b = 99
y = 0
for i in range(a, b + 1):
    for j in range(2, int(math.sqrt(i)) + 1):
        if i % j == 0:
            break
    else:
        y += 1
print(y)",17
8,팔각형과 십각형의 가장자리 수의 합을 구합니다.,"a = 8
b = 10
y = a + b
print(y)",18
1,한 번에 승객이 168명 탑승할 수 있는 열차를 서울에서 전주까지 하루 3회 운행합니다. 열차를 타고 서울에서 전주까지 갈 수 있는 승객은 최대 몇 명일까?,"a = 168
b = 3
y = a * b
print(y)",504
8,"옆이 19cm, 세로가 12cm의 직사각형이 있습니다. 이 직사각형의 원주를 구하십시오.","a = 19
b = 12
y = (a + b) * 2
print(y)",62
1,현희는 1봉지에 24개씩 들어간 과자가 30봉지 있습니다 현희가 가진 과자는 몇개입니까?,"a = 24
b = 30
y = a * b
print(y)",720
5,"777, A, 999에서 규칙을 찾아 A에 적합한 숫자를 찾습니다.","a = 777
b = 999
c = a - b
y = b + c / 2
print(y)",888
8,삼각형의 1각 크기가 60°이면 나머지 두각의 합계를 구합니다.,"a = 180
b = 60
y = a - b
print(y)",120
3,"숫자 카드 9, 8, 7, 5, 3을 한 번씩 사용하여 만들 수 있는 5자리 수 중 최대 수를 각각 구합니다.","a = [9, 8, 7, 5, 3]
a.sort(reverse=True)
b = list(map(str, a))
y = """".join(b)
print(y)",98753
8,한쪽이 120cm인 사각형의 주위는 몇 cm입니까?,"a = 120
y = a * 4
print(y)",480
1,"내 한 걸음은 약 60cm입니다. 놀이터의 긴 쪽의 길이를 나의 한 걸음으로 자면, 약 100보가 나왔습니다. 놀이터의 긴 쪽 길이는 약 몇 미터입니까?","a = 60
b = 100
c = 100
y = (a * b) / c
print(y)",60
8,"가로 길이가 12cm, 세로 길이가 5.7cm인 직사각형이 있습니다. 이 직사각형의 넓이를 구하십시오.","a = 12
b = 5.7
y = a * b
print(y)",68.40
