class,problem,code,answer
4,방정식 6-25÷5+4 > □가 성립하도록 □에 맞는 1에서 9까지의 자연수의 수를 찾습니다.,"a = 6 - 25/5 + 4
b = 1
c = 9
y = 0
for i in range(b, c + 1):
    if i < a:
        y += 1
print(y)",4
3,수식 33 > 5*A를 만족하는 1에서 9까지의 최대 수는 얼마입니까?,"a = 33
b = 5
c = a // b
d = 9
y = c if c < 10 else d
print(y)",6
8,"직사각형의 둘레는 50cm, 폭은 9cm입니다. 이 직사각형은 몇 센티미터입니까?","a = 4
b = 50
c = 9
y = (b - (c * 2)) / 2
print(y)",16
3,"번호 카드 5, 6, 9, 1 및 3을 한 번 플레이하여 가능한 한 작은 번호를 찾습니다.","a = [5, 6, 9, 1, 3]
a.sort()
b = list(map(str, a))
y = """".join(b)
print(y)",13569
7,"윤석, 지민, 민주는 감자밭에서 감자를 수확했다. 윤석은 선택한 감자의 1/9을 찍고 지민은 윤석이 선택한 양의 3배를 자르고 민주는 나머지를 자른다. 누가 가장 적은 감자를 자르는지 알아보십시오.","a = 1 / 9
b = a * 3
c = 1 - (a + b)
dicts = {'윤석': a, '지민': b, '민주': c}
y = min(dicts, key=dicts.get)
print(y)",윤석
4,분모가 28이고 1/4보다 크고 9/14보다 작은 분수의 수를 찾습니다.,"a = 1 / 4
b = 9 / 14
c = 28
y = 0
for i in range(1, c):
    if i / c > a and i / c < b:
        y = y + 1
print(y)",10
8,"지노의 막대 자석은 폭 1.3cm, 높이 2.9cm입니다. 위에서 볼 때이 막대 자석의 면적을 센티미터 ²에서 찾습니다.","a = 1.3
b = 2.9
y = a * b
print(y)",3.77
8,"너비 10cm, 길이 15cm, 높이 3cm의 직육면체의 모든 모서리 길이의 합은 얼마입니까?","a = 10
b = 15
c = 3
y = (a + b + c) * 4
print(y)",112
1,24개의 공을 각각 3개의 바구니에 넣으려면 몇 바구니가 필요합니까?,"a = 24
b = 3
y = a // b
print(y)",8
1,길이 5m70cm와 6m80cm의 2색 테이프를 150cm의 오버랩으로 접착했습니다. 붙여 넣은 테이프의 전체 길이는 얼마입니까?,"a = 5 * 100 + 70
b = 6 * 100 + 80
c = 150
y = (a + b) - c
print(y)",1100
6,6을 곱해야 할 숫자를 잘못 빼면 32가 되었습니다. 올바르게 계산된 값을 찾으십시오.,"a = 6
b = 32
y = (b + a) * a
print(y)",228
8,"너비 11cm, 길이 7cm의 직사각형 네면 길이의 합은 정사각형 주위와 같다고합니다. 정사각형의 한 변의 길이를 찾습니다.","a = 11
b = 7
c = a * 2 + b * 2
y = c / 4
print(y)",9
1,아버지의 나이는 3배보다 2살 젊다고 합니다. 아빠가 37살이라면 현지에서 몇 살입니까?,"a = 3
b = 2
c = 37
y = (c + b) // a
print(y)",13
1,승현은 1봉지에 12개의 사탕을 30봉지 넣고 있습니다. 승현이 몇 캔디 있나요?,"a = 12
b = 30
y = a * b
print(y)",360
1,학생들은 각각 8명의 학생의 3열로 나란히 있습니다. 두 사람이 그룹을 짜고 밧줄을 밟을 때 몇 그룹이 결성되어 있는지 확인하십시오.,"a = 8
b = 3
c = 2
y = a * b // c
print(y)",12
6,숫자에 5를 곱하면 실수로 3을 더하여 17이 됩니다. 올바르게 계산하십시오.,"a = 5
b = 3
c = 17
y = (c - b) * a
print(y)",70
1,"길스가 배구 볼을 체중계에 올린 상태에서 체중계를 탈 때의 체중은 58kg, 배구를 들어 올리지 않고 체중계를 타는 경우의 체중은 45kg과 400g입니다. 배구의 무게는 몇 그램입니까?","a = 58 * 1000
b = 45 * 1000 + 400
y = a - b
print(y)",12900
6,7로 나눠야 했기 때문에 3으로 나누었을 때의 몫은 14였습니다. 제대로 계산하면 몫은 무엇입니까?,"a = 7
b = 3
c = 14
d = b * c
y = d // a
print(y)",6
1,830 마이너스 333이란?,"a = 830
b = 333
y = a - b
print(y)",497
1,길이 30cm의 컬러 테이프 17장을 1.88cm 겹쳐서 묶은 컬러 테이프의 전체 길이는 얼마입니까?,"a = 30
b = 17
c = 1.88
d = (b - 1) * c
y = a * b - d
print(y)",478.04
8,가장자리가 3.14m인 정사각형 면적은 몇 평방 미터입니까?,"a = 3.14
y = a * a
print(y)",9.86
7,"윤아와 한세오의 100미터 자유형 기록은 윤아가 150초, 한세오가 2분 10초다. 누가 빠른지 알아보세요.","a = 150
b = (2 * 60) + 10
dicts = {'윤아': a, '한서': b}
y = min(dicts, key=dicts.get)
print(y)",한서
1,위조는 곡물의 6/10을 먹었다. 위조가 먹은 빵의 총량을 구하고 소수로 나타냅니다.,"a = 6 / 10
y = 1 - a
print(y)",0.40
3,50보다 크고 88보다 작은 두 자리 숫자는 8로 나눌 수 있습니까?,"a = 50
b = 88
c = 8
y = 0
for i in range(a + 1, b):
    if i % c == 0:
        y += 1
print(y)",4
3,"넘버 카드는 5, 3, 7의 3장입니다. 두 자리와 한 자리 숫자를 만드는 데 한 번만 사용되었습니다. 몇 개의 작은 제품을 만들 수 있습니까?","from itertools import permutations

a = ['5', '3', '7']
b = list(map(''.join, permutations(a)))
c = []
for i in b:
    d = int(i[:-1])
    e = int(i[-1])
    c.append(d * e)
y = min(c)
print(y)",171
1,민정에는 10개의 배터리가 있습니다. 배터리 0.2는 시계에 사용되었고 0.6은 카메라에 사용되었습니다. 시계와 카메라에 몇 개의 배터리를 사용했습니까?,"a = 10
b = 0.2
c = 0.6
y = a * (b + c)
print(y)",8
8,민재는 둘레 88.48cm의 정사각형 범포에 유화를 그렸다. 유화가 그려진 범포의 한 변의 길이는 얼마입니까?,"a = 88.48
b = 4
y = a / b
print(y)",22.12
8,"폭 300cm, 높이 200cm의 직사각형 게시판의 면적은 몇 m²입니까?","a = 3
b = 2
y = a * b
print(y)",6
1,5.74L의 물을 7개의 버킷으로 균등하게 분할합니다. 한 버킷에 있는 물의 리터 수를 찾아 소수점 이하 2자리까지 표시합니다.,"a = 6.82
b = 6
y = a / b
print(""{:.2f}"".format(y))",1.14
8,"사변형의 수명은 한쪽이 12cm, 반대쪽이 7cm입니다. 이 평행 사변형의 주위를 찾습니다.","a = 12
b = 7
y = 2 * (a + b)
print(y)",38
5,다음 공식 A×2-10÷5=12를 만족하는 한 자리 숫자 A를 찾습니다.,"a = 2
b = 10
c = 5
d = 12
y = (d + b / c) / a
print(y)",7
1,한 상자에 8개의 초콜릿이 있습니다. 7개의 상자 모두에 초콜릿이 몇 개 들어 있는지 확인하십시오.,"a = 8
b = 7
y = a * b
print(y)",56
3,"5장의 번호 카드가 있습니다 3,4,5,1,8. 그 중 0.AA와 같은 소수점 이하 2자리는 A에 2장의 카드를 1회만 넣어서 만들었습니다. 가능한 최대 수와 최소 수의 곱을 찾습니다.","from itertools import permutations

a = ['3', '4', '5', '1', '8']
b = list(permutations(a, 2))
c = []
for i in b:
    c.append(int(i[0]) * 10 + int(i[1]))
y = max(c) * min(c) * 0.0001
print(y)",0.11
8,한 변의 길이가 23cm인 정사각형의 주위 길이는 얼마입니까?,"a = 23
b = 4
y = a * b
print(y)",92
8,"송준제 폭 2cm, 길이 4cm, 높이 6cm의 입방체 상자의 부피는 얼마입니까?","a = 2
b = 4
c = 6
y = a * b * c
print(y)",48
4,"15, 2, 9 숫자가 있습니다. 가장 큰 숫자에서 가장 작은 숫자를 뺀 것을 찾습니다.","a = [15, 2, 9]
y = max(a) - min(a)
print(y)",13
1,주위 56m의 정원에 4m 간격으로 화분을 두고 싶다. 각 화분의 비용이 4000원이라고 하면 화분을 사는데 얼마의 돈이 필요합니까?,"a = 56
b = 4
c = 4000
y = a // b * c
print(y)",56000
8,"각각 55cm², 14cm², 96cm²의 3개의 서로 다른 측면을 가진 직육면체가 있습니다. 이 입방체의 표면적은 센티미터²에서 무엇입니까?","a = 55
b = 14
c = 96
y = (a + b + c) * 2
print(y)",330
6,1.7로 나눌 수 있었던 수치를 실수로 1.8로 나눈 결과 30.6이 되었습니다. 올바르게 계산하십시오.,"a = 1.7
b = 1.8
c = 30.6
y = (c * b) / a
print(y)",32.40
1,768/7 나눗셈 공식의 계산 결과의 몫과 나머지의 합은 무엇입니까?,"a = 768
b = 7
c = a // b
d = a % b
y = c + d
print(y)",114
3,12/8보다 크고 52/3보다 작은 자연수는 얼마입니까?,"from math import ceil

a = 12 // 8
b = ceil(52 / 3)
y = b - a - 1
print(y)",16
1,5명이 15리터 음료를 균등하게 공유하는 경우 1인당 몇 리터 음료를 마셨습니까?,"a = 15
b = 5
y = a / b
print(y)",3
7,"각각 20개의 사과가 5개, 25개의 복숭아가 3개 들어 있습니다. 사과와 복숭아 중 어느 과일을 좋아합니까?","a = 20
b = 5
c = 22
d = 3
dicts = {'사과': a*b, '복숭아': c*d}
y = max(dicts, key=dicts.get)
print(y)",사과
1,"문방구점에는 200장의 표가 있었습니다. 9박스를 판매하고, 1박스당 12장의 티켓을 판매했습니다. 판매 후 티켓은 몇 장 남아 있습니까?","a = 200
b = 12
c = 9
y = a - b * c
print(y)",92
5,숫자를 67로 나누면 몫은 8이고 나머지는 3입니다. 이것은 무엇입니까?,"a = 67
b = 8
c = 3
y = (a - c) / b
print(y)",8
8,4변의 길이의 합계가 40 cm인 정사각형의 1변의 길이를 cm로 구합니다.,"a = 40
b = 4
y = a / b
print(y)",10
4,"번호 12, 5, 7, 8이 있습니다. 그 중에서 최대 수와 최소 수의 곱을 찾습니다.","a = [12, 5, 7, 8]
b = max(a)
c = min(a)
y = b * c
print(y)",60
6,2.13을 곱한 수는 44.73입니다. 총 수를 6으로 나눈 값을 찾습니다.,"a = 2.13
b = 44.73
c = b / a
d = 6
y = c / d
print(y)",3.5
1,에너지 절약형 세탁기를 한 번 사용하면 일반 세탁기를 한 번 사용하는 경우와 비교하여 종이컵으로 200 컵의 물 소비량을 줄일 수 있습니다. 에너지 절약 세탁기를 10회 사용하면 종이컵을 몇 잔 절약할 수 있나요?,"a = 10
b = 200
y = a * b
print(y)",2000
8,변이 6.8cm인 정팔각형과 같은 원주의 정사각형의 변의 길이는 얼마입니까?,"a = 6.8
b = 8
c = 4
y = a * b / c
print(y)",13.60
8,정사각형의 변의 길이는 12m입니다. 이 사각형의 둘레는 몇 미터입니까?,"a = 12
b = 4
y = a * b
print(y)",48
8,가장자리가 17cm 인 다이아몬드 모양의 원주를 찾습니다.,"a = 17
y = a * 4
print(y)",68
7,Sumine Library에는 288권의 아동서와 아동서보다 12권 많은 만화책이 있습니다. 소설은 만화보다 5권 적다. 도서관에서 가장 적은 책은 무엇입니까?,"a = 288
b = 12
c = 5
dicts = {'동화책': a, '만화책': a + b, '소설책': a + b - c}
y = min(dicts, key=dicts.get)
print(y)",동화책
7,노트의 무게는 22 코인과 동일하며 21 돌의 무게에 해당합니다. 동전과 돌 중 어느 것이 더 무겁습니까?,"a = 22
b = 21
c = 1
dict = {'동전':c/a, '돌': c/b}
y = max(dict, key=dict.get)
print(y)",돌
8,"너비 150센티미터, 길이 50센티미터의 색이 칠한 용지를 너비 10센티미터, 길이 5센티미터 컷하여 카드를 만들려고 합니다. 카드는 몇 장 만들 수 있습니까?","a = 150
b = 50
c = 10
d = 5
y = int(a / c) * int(b / d)
print(y)",150
8,정삼각형의 가장자리 길이는 71cm입니다. 이 정삼각형의 원주는 센티미터로 무엇입니까?,"a = 71
b = 3
y = a * b
print(y)",213
1,각각 11명의 플레이어로 구성된 16개 팀이 있습니다. 경기에 참가하는 선수의 총 수를 찾습니다.,"a = 11
b = 16
y = a * b
print(y)",176
8,면적이 32.42cm인 원의 반경이 4배가 되면 그 면적은 얼마입니까?,"import math

a = 32.42
b = 4
c = math.pi
y = a * (b ** 2)
print(y)",518.72
5,23에 숫자를 곱한 것이 115이면 그 숫자는 무엇입니까?,"a = 23
b = 115
y = b / a
print(y)",5
8,원으로 그려진 최대 다이아몬드 면적이 200cm²인 경우 원의 반경은 몇 cm입니까?,"a = 200
y = (a * 2) ** (1 / 2) / 2
print(y)",10
5,Go는 나보다 5/21 크다. 내가 3/7이라면 K와 I의 합계는 얼마입니까?,"a = 5 / 21
b = 3 / 7
y = a + b + b
print(y)",1.10
1,"색연필을 100원으로 9개, 50원으로 6개 구입했습니다. 얼마나 많은 돈을 지불해야 합니까?","a = 100
b = 9
c = 50
d = 6
y = a * b + c * d
print(y)",1200
6,어느 숫자에 0.05를 곱해야 하는지 잘못했기 때문에 500을 곱했습니다. 계산 값이 잘못 계산된 것은 몇 번입니까?,"a = 0.05
b = 500
y = b / a
print(y)",10000
1,8명이 40개의 사과를 균등하게 공유하려고 합니다. 혼자 몇 먹을 수 있습니까?,"a = 40
b = 8
y = a // b
print(y)",5
4,"11, 12, 13의 세 가지 숫자가 있습니다. 2개를 선택하고 132로 곱하면 선택한 숫자 중 큰 쪽을 사용합니다.","from itertools import combinations

a = [11, 12, 13]
b = 2
c = 132
d = combinations(a, b)
for i in d:
    if i[0] * i[1] == c:
        y = max(i[0], i[1])
        break
print(y)",12
8,"수린은 폭 2m, 높이 3m의 직사각형 벽을 그렸다. 수린이 그린 벽의 m² 면적을 찾습니다.","a = 2
b = 3
y = a * b
print(y)",6
1,17에 숫자를 곱하면 153이 됩니다. 그게 뭐야?,"a = 17
b = 153
y = b / a
print(y)",9
1,성규의 다리 길이는 23cm입니다. 성규의 발로 옷장의 짧은 변의 길이를 측정했는데 5번이었습니다. 옷장의 짧은 변은 몇 cm입니까?,"a = 23
b = 5
y = a * b
print(y)",115
8,한쪽이 12cm의 정사각형이 있습니다. 이 사각형의 네면 길이의 합은 얼마입니까?,"a = 12
b = 4
y = a * b
print(y)",48
8,60cm 길이의 와이어로 만든 최대 정사각형 면적은 cm²로 무엇입니까?,"a = 60
b = 4
y = (a / b) ** 2
print(y)",225
1,윤나의 신장은 1m보다 56cm 높다. 윤나의 키는 cm인가?,"a = 100 * 1
b = 56
y = a + b
print(y)",156
7,"차는 6시간에 676km를 달립니다. 버스가 9시간으로 951km 이동하는 경우, 기차와 버스가 빠르다고 생각하십니까?","a = 6
b = 676
c = 9
d = 951
dicts = {""자동차"": b / a, ""버스"": d / c}
y = max(dicts, key=dicts.get)
print(y)",자동차
1,일정한 두께와 8kg의 무게 목제 슬랫이 있습니다. 이 보드의 1/4을 사용하면 나머지 보드의 무게를 몇 kg 계산합니다.,"a = 8
b = 3/4
y = a * b
print(y)",6
7,"준미는 주사위 눈이 1과 5, 지민은 3과 2, 히진은 4와 6입니다. 세 가지 중 주사위의 눈이 가장 많은 사람은 누구입니까?","a = 1
b = 5
c = 3
d = 2
e = 4
f = 6
dicts = {'준미': a + b, '지민': c + d, '희진': e + f}
y = max(dicts, key=dicts.get)
print(y)",희진
3,제수로 1과 그 자체만 가질 수 있는 20에서 99까지의 숫자를 찾습니다.,"import math

a = 20
b = 99
y = 0
for i in range(a, b + 1):
    for j in range(2, int(math.sqrt(i)) + 1):
        if i % j == 0:
            break
    else:
        y += 1
print(y)",17
8,팔각형과 십각형의 가장자리 수의 합을 구합니다.,"a = 8
b = 10
y = a + b
print(y)",18
1,한 번에 168명의 승객을 태울 수 있는 열차는 서울에서 전주까지 하루 3회 운행합니다. 서울에서 전주까지 기차로 몇 명의 승객을 여행할 수 있습니까?,"a = 168
b = 3
y = a * b
print(y)",504
8,"폭 19cm, 길이 12cm의 직사각형이 있습니다. 이 직사각형의 주위를 찾아","a = 19
b = 12
y = (a + b) * 2
print(y)",62
1,현희는 각 가방에 24개의 사탕 중 30개의 사탕이 들어 있습니다. 현희는 캔디가 몇 개 있나요?,"a = 24
b = 30
y = a * b
print(y)",720
5,"777, A, 999에서 규칙을 찾아 A의 올바른 번호를 찾습니다.","a = 777
b = 999
c = a - b
y = b + c / 2
print(y)",888
8,삼각형의 한 각도가 60°이면 다른 두 각도의 합을 구합니다.,"a = 180
b = 60
y = a - b
print(y)",120
3,"번호 카드 9, 8, 7, 5 및 3을 한 번 사용하여 만들 수 있는 최대 5자리 숫자를 찾습니다.","a = [9, 8, 7, 5, 3]
a.sort(reverse=True)
b = list(map(str, a))
y = """".join(b)
print(y)",98753
8,가장자리가 120cm인 정사각형의 둘레는 얼마입니까?,"a = 120
y = a * 4
print(y)",480
1,"내 한 걸음은 약 60cm입니다. 놀이터의 장변의 길이를 보수로 측정했는데, 약 100보였습니다. 놀이터의 장변은 몇 미터입니까?","a = 60
b = 100
c = 100
y = (a * b) / c
print(y)",60
8,"폭 12cm, 길이 5.7cm의 직사각형이 있습니다. 이 직사각형 영역을 찾습니다.","a = 12
b = 5.7
y = a * b
print(y)",68.40
8,가장자리가 1.7m인 정사각형 면적은 몇 평방 미터입니까?,"a = 1.7
y = a * a
print(y)",2.89
1,지수는 오늘 900ml의 물을 마셨지만 상승하는 지수보다 500ml가 적습니다. 오늘 지스와 순하는 몇 밀리리터의 물을 마셨습니까?,"a = 1900
b = 500
y = a + a - b
print(y)",3300
8,"폭 5cm, 높이 3cm의 직사각형 A, 폭 4cm, 높이 6cm의 직사각형 B, 폭 8cm, 높이 2cm의 직사각형 C가 있습니다. . 이중 영역이 가장 큰 직사각형은 무엇입니까?","a = 5
b = 3
c = 4
d = 6
e = 8
f = 2
dict = {'A': a * b, 'B': c * d, 'C': e * f}
y = max(dict, key=dict.get)
print(y)",B
5,공식 A/9 = 30/6이 있습니다. 이것을 만족하는 A를 찾습니다.,"a = 9
b = 30
c = 6
y = b / c * a
print(y)",45
1,"창호는 집에서 9.3km 떨어진 도서관까지 자전거를 타고 싶습니다. 창호가 지금까지 4.5km 이동한 적이 있다면, 도서관으로 가기 위해 몇 킬로미터 더 이동해야 하는지 알아보세요.","a = 9.3
b = 4.5
y = a - b
print(y)",4.80
1,관람차 1대에서 4명까지 이용하실 수 있습니다. 35대의 관람차를 탈 수 있는 사람은 몇 명입니까?,"a = 4
b = 35
y = a * b
print(y)",140
5,"어느 수에서 50 단위로 8 점프를 세었습니다만, 2022년입니다. 무엇입니까?","a = 50
b = 8
c = 2022
y = c - (a * b)
print(y)",1622
1,"제주도에서는 제주도의 아름다운 장소를 여행할 수 있도록 올레트레일이 여러 코스로 되어 있습니다. 코스 9의 총 거리는 25km, 코스 5의 거리는 20km로 알려져 있습니다. 제주도 올레트레일 코스 9 거리는 코스 5 거리의 몇 배입니까?","a = 25
b = 20
y = a / b
print(y)",1.25
1,"수현의 키는 150㎝, 아버지의 키는 165㎝. 언니의 신장이 수현의 신장보다 3㎝ 높다면 아빠와 언니의 신장의 차이는 몇 센치인가요?","a = 150
b = 165
c = 3
y = b - (a + c)
print(y)",12
1,"책장의 무게가 9kg이고 책의 무게가 3kg인 경우, 책장의 무게는 책의 무게의 몇 배가 됩니까?","a = 9
b = 3
y = a / b
print(y)",3
1,"보리 쌀 84kg을 1봉 2kg으로 나누면, 몇 봉으로 나눌 수 있습니까?","a = 84
b = 2
y = a // b
print(y)",42
5,"재현은 왼쪽에서 5열, 오른쪽에서 11열, 앞에서 6열, 뒤에서 14열에 서서 체조를 하고 있다. 각 열에 서 있는 학생의 수가 같다고 가정하면 몇 학생이 체조를 하고 있습니까?","a = 5
b = 11
c = 6
d = 14
y = (a + b - 1) * (c + d - 1)
print(y)",285
1,"수영의 신장은 158cm, 아버지의 신장은 184cm. 언니의 신장이 수영씨보다 6cm 높다면 아빠와 언니의 키 차이는 몇 cm입니까?","a = 158
b = 184
c = 6
y = b - (a + c)
print(y)",20
8,"삼각형의 바닥은 13cm, 높이는 12cm입니다. 이 삼각형의 영역을 찾습니다.","a = 13
b = 12
y = a * b / 2
print(y)",78
5,두 자리 숫자 A가 20보다 큰 7이고 두 자리 숫자 B보다 20 작은 숫자가 13이면 두 숫자 A와 B의 차이점은 무엇입니까?,"a = 20
b = 7
c = 20
d = 13
y = abs((a + b) - (d + c))
print(y)",6
1,Hooni는 각각 60개의 초콜릿을 3상자 구입했다. 푼에는 몇 초콜릿이 있나요?,"a = 60
b = 3
y = a * b
print(y)",180
4,"번호 카드 3, 6, 1, 8 및 5를 한 번 사용하여 최대 5자리 숫자를 형성하는 경우 숫자 5는 무엇을 나타내는가?","a = [3, 6, 1, 8, 5]
a.sort(reverse=True)
b = 1
c = 5
for i in range(len(a)-1, 0, -1):
    if a[i] == c:
        break
    b *= 10
y = c * b
print(y)",500
8,"20cm×10cm의 스케치북을 잘라내어 폭 4cm, 높이 2cm의 직사각형을 만들면 몇 장 만들 수 있나요?","a = 20
b = 10
c = 4
d = 2
y = (a//c) * (b//d)
print(y)",25
6,6은 임의의 수의 1/5입니다. 숫자의 1/2이 무엇인지 찾습니다.,"a = 6
b = 1 / 5
c = 1 / 2 
y = a * c / b
print(y)",15
3,"네 개의 숫자 카드 1, 2, 4, 8을 한 번만 사용하여 3자리 * 1자리 표현식을 만듭니다. 이 경우 최대 제품을 찾으십시오.","from itertools import permutations

a = ['1', '2', '4', '8']
b = list(map(''.join, permutations(a)))
c = []
for i in b:
    d = int(i[:3])
    e = int(i[3:])
    c.append(d * e)
y = max(c)
print(y)",3368
7,승호는 15만원의 계산서와 20천원의 계산서를 절약했다. 영국인과 미국인이 10만원 지폐와 811000원 지폐를 절약했다면 누가 더 절약했을까?,"a = 15 * 10000
b = 20 * 1000
c = 10 * 10000
d = 81 * 1000
dicts = {""승호"": a + b, ""영미"": c + d}
y = max(dicts, key=dicts.get)
print(y)",영미
8,"너비 100cm, 길이 200m의 색지를 각각 10cm, 길이 20cm 잘라 카드를 만들고 싶다면 몇 장의 카드를 만들 수 있습니까?","a = 100
b = 200
c = 10
d = 20
y = (a // c) * (b // d)
print(y)",100
8,가장자리 길이가 420/8 센티미터인 정사각형 주위 길이를 센티미터로 찾습니다.,"a = 420/8
b = 4
y = a * b
print(y)",210
1,"수정의 키는 133㎝, 아버지의 키는 182㎝. 그녀의 누나의 신장은 수정보다 12cm 높다고 합니다. 그렇다면 아버지와 여동생의 높이 차이는 몇 센티미터입니까?","a = 133
b = 182
c = 12
y = b - (a + c)
print(y)",37
8,한쪽이 12cm의 팔각형이 있습니다. 정팔각형의 모든 변의 길이의 합은 cm 단위입니까?,"a = 12
b = 8
y = a * b
print(y)",96
8,나는 80cm 길이의 철사를 가지고 있습니다. 이 와이어로 최대 사각형을 만들려면 사각형의 한쪽에 몇 cm가 있는지 확인하십시오.,"a = 80
b = 4
y = a / b
print(y)",20
1,"성원 맨션 A, B, Da는 모두 26층에 있으며 각 층에 6가구가 있습니다. Ga, I, Da에는 몇 세대가 살고 있습니까?","a = 3
b = 26
c = 6
y = a * b * c
print(y)",468
8,"Jinyi Yong은 100cm의 와이어를 사용하여 긴 변이 4cm, 짧은 변이 2cm의 4 개의 평행 사변형을 만들었으며 부품이 겹치지 않도록 만들었습니다. 와이어는 몇 센티미터 남아 있습니까?","a = 100
b = 4
c = 2
d = 4
y = a - (b + c) * 2 * d
print(y)",52
8,"화단 주위에 일변 20m의 정오각형 울타리를 만들었다면, 울타리 주위는 몇 미터?","a = 20
b = 5
y = a * b
print(y)",100
1,56+302를 계산합니다.,"a = 56
b = 302
y = a + b
print(y)",358
4,1에서 50까지의 숫자의 수는 1이고 그 자체의 약수만 있는가?,"import math
a = 1
b = 50
y = 0
for i in range(a, b + 1):
    for j in range(2, int(math.sqrt(i)) + 1):
        if i % j == 0:
            break
    else:
        y += 1
print(y)",16
8,한 쪽이 13.9미터인 사각형의 면적은 몇 평방 미터입니까?,"a = 13.9
y = a * a
print(y)",193.21
8,"폭 5cm, 원주 22cm의 직사각형이 있습니다. 이 직사각형의 cm² 단위의 면적을 찾습니다.","a = 5
b = 22
y = a * ((b - 2 * a) / 2)
print(y)",30
5,2m보다 긴 센티미터는 2m와 90cm입니다. A가 다소 조사해 주세요.,"a = 200
b = 200 + 90
y = b - a
print(y)",90
8,마름모의 측면 길이는 3cm입니다. 이 마름모의 길이를 찾습니다.,"a = 3
b = 4
y = a * b
print(y)",12
8,정팔각형의 변의 길이는 12cm입니다. 이 정팔각형 주위를 찾습니다.,"a = 12
b = 8
y = a * b
print(y)",96
2,학생들은 키가 높은 순서대로 늘어서 있습니다. 승현의 신장은 두 번째로 짧고 동준의 신장은 네 번째로 짧다. 데길의 신장이 동준보다 낮고 승현보다 높다면 데길은 얼마나 높을까?,"a = 2
b = 4
y = (a + b) // 2
print(y)",3
3,"번호 카드 2, 3, 7을 한 번만 사용하여 세 자리 숫자를 만듭니다. 가능한 최대 수와 최소 수의 합을 구합니다.","from itertools import permutations

a = ['2', '3', '7']
b = int(max(map(''.join, permutations(a, 3))))
c = int(min(map(''.join, permutations(a, 3))))
y = b + c
print(y)",969
4,16보다 크고 40 미만의 2자리 숫자는 4로 나누어지는 수는 얼마입니까?,"a = 16
b = 40
y = 0
for num in range(a+1, b):
    if num % 4 == 0:
        y += 1
print(y)",5
1,1만원에 10.21미터의 리본을 살 수 있다면 1000원에 몇 미터 살 수 있을까.,"a = 10000
b = 10.21
c = 1000
y = b / (a / c)
print(y)",1.02
1,"공장에 10000개의 연필이 8개, 1000개의 연필이 9개, 100개의 연필이 1개, 10개의 연필이 6개인 경우 총 연필이 몇 개 있나요?","a = 10000 * 8
b = 1000 * 9
c = 100 * 1
d = 10 * 6
y = a + b + c + d
print(y)",89160
8,삼각형의 한 각도가 75°이면 다른 두 각도의 합을 구합니다.,"a = 180
b = 75
y = a - b
print(y)",105
8,변의 길이가 2/9 미터인 정사각형의 주위 길이는 얼마입니까?,"a = 2 / 9
b = 4
y = a * b
print(y)",0.89
8,"폭 22cm, 길이 16cm의 직사각형이 있습니다. 폭과 높이의 차이는 몇 cm입니까?","a = 22
b = 16
y = abs(a - b)
print(y)",6
3,"4장의 숫자 카드 1, 2, 3, 4 중 3장을 한 번만 사용하여 수식(10*A+B)*C의 최대 곱을 찾습니다.","from itertools import permutations

a = ['1', '2', '3', '4']
b = 1
c = max(map(''.join, permutations(a, b)))
a.remove(c)
c = int(c)
d = 2
e = int(max(map(''.join, permutations(a, d))))
y = c * e
print(y)",128
8,한쪽이 18센티미터인 정사각형 색지 주변을 찾습니다.,"a = 18
b = 4
y = a * b
print(y)",72
8,"주위가 18cm인 직사각형의 길이가 그 길이의 2배인 경우, 폭은 cm로 무엇인가?","a = 18
b = 2
c = a / 2 / (b + 1)
y = c * b
print(y)",6
4,"네 개의 숫자 카드 5, 6, 8, 2 모두를 한 번 사용하여 (A*100+B*10+C)*D 곱셈 공식을 만듭니다. 가장 작은 제품은 무엇입니까?","from itertools import permutations

a = [5, 6, 8, 2]
b = []
for i in permutations(a):
    b.append((i[0]*100+i[1]*10+i[2])*i[3])
y = min(b)
print(y)",1136
1,병훈에는 15개의 자동차 장난감이 있습니다. 28을 얻으려면 몇 가지 추가 수집이 필요합니까?,"a = 15
b = 28
y = b - a
print(y)",13
1,"복숭아 뭉치는 2,500원, 멜론 뭉치는 1,000원입니다. 철수가 복숭아와 멜론을 많이 사서 5000원 지불하면 철수가 얼마나 변화를 받았는지 알아보자.","a = 2500
b = 1000
c = 5000
y = c - a - b
print(y)",1500
8,가장자리의 길이가 11cm인 정사각형 면적은 몇 센티미터²입니까?,"a = 11
y = a ** 2
print(y)",121
8,변의 길이가 13cm인 마름모꼴의 4개의 변의 길이와 변의 길이가 4센티미터인 2개의 마름모의 길이의 합계의 길이의 차이는 무엇인가?,"a = 13
b = 4
c = 4
y = a * b - c * b
print(y)",36
1,5리터 연료로 17.9km 주행할 수 있는 차가 있습니다. 이 차가 20 리터 연료로 몇 킬로미터 달릴 수 있는지 알아보십시오.,"a = 5
b = 17.9
c = 20
y = b / a * c
print(y)",71.60
1,5~4명이 30개의 마카롱을 배포하는 경우 나머지 마카롱은 몇 개입니까?,"a = 30
b = 4
c = 5
y = a - b * c
print(y)",10
