class,problem,code,answer
1,서울시는 25일 오전 11시 지역 전체에 초미세 분진 주의보를 발령했다. 현재 서울시의 초미세 분진 농도는 A마이크로그램으로 이는 한국 환경부의 초미세 분진 24시간 기준치인 35마이크로그램의 4.5배라고 한다. 그렇다면 서울시의 현재 초미세먼지 농도는 몇 마이크로그램입니까?,"a = 35
b = 4.5
y = a * b
print(y)",157.5
1,은정은 문방구점에서 1장에 290원의 화용지를 34장 샀다. 은정이 샀던 화지의 가격은 얼마인지 알아보세요.,"a = 290
b = 34
y = a * b
print(y)",9860
8,"가로가 12cm, 세로가 13cm의 직사각형을 한 번 자르고 최대의 정사각형을 만들었습니다. 정사각형을 만들고 나머지 직사각형 주위는 몇 cm이어야합니다.","a = 12
b = 13
c = a - b
y = (b + c) * 2
print(y)",24
1,"도하는 짬뽕을 어제 전체 0.34분 먹고, 오늘은 어제 먹은 양의 0.4분 먹었습니다. 도하가 오늘 먹은 양은 전체 몇 분의 수입니까?","a = 0.34
b = 0.4
y = a * b
print(y)",0.14
1,길이 45m의 도로 양쪽에 3m 간격으로 튤립을 심으려고합니다. 처음과 끝 모두에 튤립을 심는다면 모두 묘종이 필요합니까?,"a = 45
b = 3
y = (a // b + 1) * 2
print(y)",32
8,정팔각형의 한 변의 길이는 15cm입니다. 이 정팔각형과 주위가 같은 정시각형의 한 변의 길이는 몇 cm입니까?,"a = 4
b = 8
c = 15
y = c * b / a
print(y)",30
3,"숫자 카드 1, 5, 9, 2, 3을 한 번 사용하여 만들 수 있는 최대 5자리 수를 찾습니다.","from itertools import permutations

a = ['1', '5', '9', '2', '3']
y = int(max(map(''.join, permutations(a, 5))))
print(y)",95321
5,5와 7의 곱에서 어떤 숫자와 6의 합계를 4로 나눈 몫을 제외하고 26이 나온다면 어떤 숫자는 무엇입니까?,"a = 5
b = 7
c = 6
d = 4
e = 26
y = (a * b - e) * d - c
print(y)",30
8,성수는 과학 실험에 사용하기 위해 30cm 길이의 사각형의 평평한 종이를 절반으로 접은 선을 따라 자릅니다. 잘라낸 모양 주위는 몇 cm입니까?,"a = 30
y = 2 * (a + a / 2)
print(y)",90
8,삼변의 길이의 합계가 99 cm인 정삼각형의 한변의 길이는 몇 cm입니까?,"a = 99
b = 3
y = a / b
print(y)",33
8,"체적이 13평방센티미터인 적목을 1층에 32개씩 적층하고, 체적이 1600평방센티미터인 직방체를 만들었습니다. 이 직육면체의 쌓은 나무는 몇 층에 쌓여 있습니까?","a = 1600
b = 32
y = a // b
print(y)",50
3,"4장의 숫자 카드 3, 5, 7, 2 중에서 3장을 빼고 한 번만 사용하여 AB/C와 같은 제산식을 만들려고 합니다. 만들어진 나눗셈에 있는 상품이 가장 작은 시간에 있는 상품을 요구하십시오.","from itertools import permutations

a = ['3', '5', '7', '2']
b = 3
c = int(min(map(''.join, permutations(a, b - 1))))
d = int(max(map(''.join, permutations(a, b - 2))))
y = c // d
print(y)",3
1,"가위바위는 세계 여러 나라에서 즐기는 놀이로 인도에서는 코끼리, 인간, 개미가 등장하고 영국에서는 돌, 종이, 가위가 등장합니다. 8이 가위 잠금을합니다. 모두를 볼 때 펼친 손가락은 모두 여러 개인의 대답을 찾아보십시오.","a = 8
b = 5
y = a * b
print(y)",40
4,"두 개의 숫자 A, B가 있습니다. A와 B의 최대 공약수는 9입니다. 2, 7, 15, 35, 109 중 A와 B의 공약수인 숫자를 찾으십시오.","a = [2, 7, 15, 35, 109]
b = 6
for i in a:
    if b % i == 0:
        y = i
print(y)",2
1,주스 12.8리터를 4명이 똑같이 나누어 마시려고 하면 한 사람이 몇 리터씩 마실 수 있습니까?,"a = 12.8
b = 4
y = a / b
print(y)",3.20
8,"가로가 세로의 4배인 직사각형의 가로가 0.28m일 때, 폭은 몇 평방 미터인가 소수점 2 자리수까지 구해 주세요.","a = 4
b = 4
c = 0.28
y = c * (c / a)
print(""{:.2f}"".format(y))",0.02
1,"어떤 공장에 연필이 10000개씩 6개, 1000개씩 3개, 100개씩 1개, 10개씩 8개가 있는 경우, 이 공장에 있는 모든 연필은 몇 개입니까?","a = 10000 * 6
b = 1000 * 3
c = 100 * 1
d = 10 * 8
y = a + b + c + d
print(y)",63180
1,하나의 버튼을 설치하기 위해 50cm의 원사를 사용하는 경우 450cm의 원사로 최대 수의 버튼을 설치할 수 있습니까?,"a = 50
b = 450
y = b // a
print(y)",9
1,준영은 아버지와 함께 얼음낚시에 갔다. 아버지의 낚싯줄은 1m 56cm이고 준영의 낚싯줄은 119cm입니다. 아버지의 낚싯줄은 준영의 낚싯줄보다 몇 센티미터 길어졌나요?,"a = 1 * 100 + 56
b = 119
y = a - b
print(y)",37
1,개 한 마리는 다리가 4개입니다. 개 발이 84개 있다면 개는 총 몇 마리인가?,"a = 4
b = 84
y = b // a
print(y)",21
8,"가로가 42cm, 세로가 36cm의 색종이를 가로 7cm, 세로 6cm의 형태로 자른다면, 몇 개를 만들 수 있습니까?","a = 42
b = 36
c = 7
d = 6
y = (a // c) * (b // d)
print(y)",36
1,수호는 시장에서 2.4kg의 수박과 1.5kg의 호박을 샀다. 수호가 구입한 수박과 호박의 무게를 맞추면 몇 킬로미터입니까?,"a = 2.4
b = 1.5
y = a + b
print(y)",3.90
1,1.56L의 주스 5개가 있습니다. 이 주스를 컵 1개에 0.21L씩 모두 나누어 넣으려고 합니다. 필요한 컵은 몇 개입니까?,"a = 1.56
b = 5
c = 0.21
y = int(a * b / c)
print(y)",37
5,"두 A, B의 합계는 12, 자동차는 4입니다. 두 개의 A와 B의 곱을 구합니다.","a = 12
b = 4
y = ((a + b) / 2) * (a - (a + b) / 2)
print(y)",32
5,두 개의 숫자가 있습니다. 두 합계는 48이고 큰 숫자를 작은 숫자로 나눈 경우 몫은 3입니다. 두 숫자를 큰 숫자에서 작은 숫자로 빼면 얼마입니까?,"a = 48
b = 3
y = (a / (b + 1))*b - a / (b + 1)
print(y)",24
1,"사슴 다리는 4개, 말 다리는 4개입니다. 농장에는 사슴이 40마리, 말이 35마리 있습니다. 농장의 사슴과 말의 다리는 몇 명입니까?","a = 4
b = 4
c = 40
d = 35
y = a * c + b * d
print(y)",300
1,"진우네 과수원에서 배를 10000개 수확하고, 여유 없이 한 상자에 200개씩 모두 넣으면 배를 넣은 상자는 모두 몇 상자입니까?","a = 10000
b = 200
y = int(a / b)
print(y)",50
1,"사탕 공장에서 사탕을 500개 만들었습니다. 이것을 12개씩 싸면, 싸서 남은 과자는 몇개입니까?","a = 500
b = 12
y = a % b
print(y)",8
3,1에서 9까지의 숫자 중 다음 공식 60*A<33*11을 충족하는 숫자는 모두 몇 개입니까?,"a = 1
b = 9
c = 60
d = 33 * 11
y = 0
for i in range(a, b + 1):
    if i < d / c:
        y += 1
print(y)",6
1,철수는 1개에 500원씩 하는 딱정벌레를 20개 사려고 합니다. 철수는 얼마 필요합니까?,"a = 500
b = 20
y = a * b
print(y)",10000
5,다음 공식 25/5 = 50/A를 만족하는 A를 구합니다.,"a = 25
b = 5
c = 50
y = c / (a / b)
print(y)",10
3,"숫자 7, 29, 3, 56, 12가 있습니다. 이중, 최소 2자리 숫자와 최소 1자리 숫자의 곱은?","a = [7, 29, 3, 56, 12]
b = []
c = []
for i in a:
    if i < 10:
        c.append(i)
    else:
        b.append(i)
y = min(b) * min(c)
print(y)",36
1,"어느 촛불에 불을 붙이고 36분이 지난 후, 길이를 잰다 보면 73mm였습니다. 이 촛불이 9분에 4mm씩 일정하게 타는 경우, 첫 번째 촛불의 길이는 몇 mm인지 확인하십시오.","a = 36
b = 73
c = 9
d = 4
y = b + (a / c * d)
print(y)",89
7,"166cm의 친구 신장을 현아는 170cm로, 주현은 160cm로 했다. 어느 사람이 누구에게 가까이 있는지 알 수 있습니다.","a = 166
b = 170
c = 160
dicts = {'현아': abs(a - b), '주현': abs(a - c)}
y = min(dicts, key=dicts.get)
print(y)",현아
8,"폭이 90cm², 하단의 길이가 10cm, 상변의 길이가 20cm의 사다리꼴 높이를 구합니다.","a = 90
b = 10
c = 20
y = 2 * a / (b + c)
print(y)",6
1,"어느 촛불에 불을 붙이고 33분이 경과한 후, 길이를 측정해 보면 116밀리미터였습니다. 이 촛불이 3분에 4밀리미터씩 일정하게 타는 경우 첫 촛불의 길이는 몇 센티미터에서 몇 밀리미터입니까?","a = 33
b = 116
c = 3
d = 4
y = b + (a / c * d)
print(y)",160
1,"일주일간 콜라를 지희는 2.41L, 오호는 3.52L 마셨습니다. 일주일 동안 혼자 마신 콜라는 몇 L입니까?","a = 2.41
b = 3.52
y = a + b
print(y)",5.93
1,"하루 종일 무언가를 수지가 하면 전체의 1/11을 할 수 있고, 재영리가 하면 전체의 1/35를 할 수 있습니다. 이 일을 두 사람이 함께 한다면, 일을 모두 마치는 데 며칠이 걸리는지 물어보십시오.","import math

a = 1 / 11
b = 1 / 35
y = math.ceil(1 / (a + b))
print(y)",9
8,직경 90cm의 원형 맨홀 뚜껑이 있습니다. 이 맨홀 투겜의 반경은 몇 센티미터입니까?,"a = 90
y = a / 2
print(y)",45
8,"직사각형의 길이와 세로의 길이가 12cm, 19cm이면 나머지 두 변의 길이의 합이 수 cm인지 확인하십시오.","a = 12
b = 19
y = a + b
print(y)",31
3,"번호 카드 1, 2, 3, 4가 있습니다. 카드를 2장 선택해 1회만 사용해, 2보다 큰 한 자리수 소수는 모두 몇개 만들 수 있습니까?","from itertools import permutations

a = [1, 2, 3, 4]
b = 2
c = 2
d = list(permutations(a, b))
y = 0
for i in d:
    if i[0] >= c:
        y += 1
if 0 in a and c in a:
    y -= 1
print(y)",9
8,"가로가 17센티미터, 세로가 12센티미터인 직사각형을 한 번 자르고 최대 정사각형을 만들었습니다. 사각형을 만들고 남은 사각형의 네면 길이의 합은 몇 센티미터입니까?","a = 17
b = 12
c = a - b
y = (b + c) * 2
print(y)",34
1,조개와 3개의 무게는 550g입니다. 조개와 여섯 무게는 무엇 g를 요구합니다.,"a = 3
b = 550
c = 6
y = b / a * c
print(y)",1100.0
1,1봉에 13개씩 들어간 목자 5봉이 있습니다. 5 봉지에 들어있는 목자는 모두 몇 개입니까?,"a = 13
b = 5
y = a * b
print(y)",65
1,도넛 1개를 만들려면 설탕 17.3g이 필요합니다. 설탕 432.5g으로 도넛을 몇 개 만들 수 있는지 알아보세요.,"a = 17.3
b = 432.5
y = b / a
print(y)",25.0
1,도로의 한쪽에 33개의 가로수가 10미터 간격으로 심어진다면 이 도로의 길이는 몇 미터입니까?,"a = 33
b = 10
y = a * b
print(y)",330
4,분자가 12보다 크고 분모가 23인 진분수는 모두 얼마입니까?,"a = 12
b = 23
y = b - a - 1
print(y)",10
7,"호반가의 집에서 학교까지의 거리는 9/11k 미터, 공원까지의 거리는 0.8k 미터, 문구점까지의 거리는 0.5k 미터일 때, 호쓰가의 집으로부터 가장 먼 곳은 어디입니까?","a = 9 / 11
b = 0.8
c = 0.5
dicts = {'학교': a, '공원': b, '문구점': c}
y = max(dicts, key=dicts.get)
print(y)",학교
6,어떤 숫자에 5.3을 곱해야 하는지 잘못 빼면 12.7이 되었습니다. 올바르게 계산된 값을 구합니다.,"a = 5.3
b = 12.7
y = (b + a) * a
print(y)",95.40
1,바구니에는 무게가 0.4kg인 배가 20개 들어 있습니다. 배가 들어간 바구니의 무게는 12.53kg입니다. 바구니만의 무게는 몇 kg입니까?,"a = 0.4
b = 20
c = 12.53
y = c - a * b
print(y)",4.53
1,"(4/6)×3, 3.6×3, (4/9)×3의 계산 결과의 합계를 구합니다.","a = (4/6)*3
b = 3.6*3
c = (4/9)*3
y = a + b + c
print(y)",14.13
7,"수애와 승호가 100m 달리는 경기를 했습니다. 수애는 16.12초 걸렸고, 승호는 17.55초 걸리면 누가 빨리 달렸나?","dicts = {""수애"": 16.12, ""승호"": 17.55}
y = min(dicts, key=dicts.get)
print(y)",수애
8,바닥의 길이가 3cm이고 폭이 60cm²인 평행사변형의 높이는 몇 cm입니까?,"a = 3
b = 60
y = b / a
print(y)",20
4,156의 배수 중 1500에 가장 가까운 숫자는 무엇입니까?,"a = 156
b = 1500
c = a * (b // a)
d = a + c
y = c if min(b - c, abs(b - d)) == (b - c) else d
print(y)",1560
3,"4개의 숫자 카드 1, 5, 9, 2에서 최대 수와 최소 수의 차이를 구합니다.","a = [1, 5, 9, 2]
y = max(a) - min(a)
print(y)",8
8,너비가 60cm 평방인 마름모꼴 중 하나의 대각선이 5cm이면 다른 대각선은 몇 cm입니까?,"a = 60
b = 5
y = a * 2 / b
print(y)",24
1,10 x 0.9를 계산하여 값을 구합니다.,"a = 10
b = 0.9
y = a * b
print(y)",9
1,주스가 가득 들어있는 병의 무게는 5/4kg입니다. 정일이 주스의 절반을 마신 후 무게를 달았더니 13/15kg이었다. 빈 병의 무게는 몇 kg입니까?,"a = 5 / 4
b = 13 / 15
y = (b * 2 - a) 
print(y)",0.48
1,"10만원의 수표 15장을 만원 지폐로 모두 바꿨다면, 바꾼 만원지폐는 모두 몇장입니까?","a = 100000 * 15
b = 10000
y = a // b
print(y)",150
1,"끈 길이는 0.4m이고, 리본 길이는 끈 길이의 18배입니다. 리본의 길이는 몇 미터입니까?","a = 0.4
b = 18
y = a * b
print(y)",7.20
8,"가로 길이가 15/33 미터, 세로 길이가 2/9 미터인 직사각형이 있습니다. 이 직사각형의 옆의 길이와 세로의 길이의 차이를 구해, 소수로 나타냅니다.","a = 15 / 33
b = 2 / 9
y = abs(a - b)
print(y)",0.23
7,가을 공장에서 1시간에 인형을 60개씩 만듭니다. 제 공장에서는 5시간 만에 인형을 442개 만들었다면 5시간 만에 만든 인형의 개수가 많은 공장은 어디입니까?,"a = 60
b = 5
c = 442
dicts = {""가"": a * b, ""나"": c}
y = max(dicts, key=dicts.get)
print(y)",나
3,"10보다 크고 55보다 작은 수 중 3으로 나누면 나머지가 1이고, 8로 나누면 나누어지는 수는 모두 몇 개일까요?","a = 10
b = 55
c = 3
d = 1
e = 8
y = 0
for i in range(a+1, b):
    if i % c == d and i % e == 0:
        y = y + 1
print(y)",2
3,"숫자 카드 2, 3, 5, 9, 8이 있습니다. 카드를 한 번만 사용하여 세 자리와 두 자리를 만들었습니다. 3자리에서 2자리를 분할할 때는 최소 몫을 구하십시오.","from itertools import permutations

a = ['2', '3', '5', '9', '8']
b = int(max(map(''.join, permutations(a, 2))))
c = int(min(map(''.join, permutations(a, 3))))
y = c // b
print(y)",2
1,지붕의 뺨에서 1시간에 25mL씩 물이 쌓입니다. 하루 동안 누출된 물은 모두 수 mL인지 확인합니다.,"a = 25
b = 24
y = a * b
print(y)",600
1,식당에 1개의 테이블에는 4개의 의자가 있습니다. 이 식당의 식탁이 20개일 때 의자가 총 몇 명입니까?,"a = 4
b = 20
y = a * b
print(y)",80
5,다음 공식 10*5*A>500이 있습니다. 이것을 만족하는 자연수 중 최소수를 구합니다.,"a = 5
b = 10
c = 500
y = c // (a * b) + 1 
print(y)",11
8,오각 기둥의 모서리 수와 팔각 모서리 수의 차이는 무엇입니까?,"a = 5
b = 8
c = a * 3
d = b * 2
y = abs(c - d)
print(y)",1
8,"가로가 10m, 세로가 9cm인 직육면체의 모든 모서리의 길이의 합계가 100cm인 경우, 직육면체의 높이를 구합니다.","a = 10
b = 9
c = 100
y = c / 4 - (a + b)
print(y)",6
8,57cm 길이의 스트랩으로 만들어진 가장 큰 사각형의 한쪽 길이는 몇 cm입니까?,"a = 57
b = 4
y = a / b
print(y)",14.25
7,"피자를 타는 전체의 3/13을, 제윤은 전체의 1/9을, 민재는 전체의 2/10을 먹었다. 피자를 가장 조금 먹은 사람은 누구입니까?","a = 3 / 13
b = 1 / 9
c = 2 / 10
dicts = {'승우': a, '재윤': b, '민재': c}
y = min(dicts, key=dicts.get)
print(y)",재윤
1,코스모스는 꽃잎이 8장입니다. 그렇다면 코스모스 5개의 꽃잎은 몇 장입니까?,"a = 8
b = 5
y = a * b
print(y)",40
2,"일정한 속도로 버스 A는 60000m에 가는 데 30분이 걸렸고, 버스 B는 245km에 가는 데 2시간이 걸렸습니다. 같은 장소에서 출발하여 1시간을 달릴 때, 멀리 도착한 버스는 어떤 버스일까요?","a = 60000
b = 0.5
c = 245 * 1000
d = 2
dict = {'A':a * (1 / b), 'B': c / d}
y = max(dict, key=dict.get)
print(y)",B
4,"번호 9. 81, 51, 23이 있습니다. 이 중 최대 수에서 최소 수를 나눈 몫을 구합니다.","a = [9, 81, 51, 23]
y = max(a) // min(a)
print(y)",9
1,재현은 21센티미터 연필을 한 달간 사용한 후 다시 길이를 보았는데 6센티미터였다. 한 달 동안 사용한 연필의 길이는 몇 센티미터입니까?,"a = 21
b = 6
y = a - b
print(y)",15
1,초콜릿 42개를 혼자서 2개씩 나누어 줍니다. 최대 몇 명까지 나눌 수 있습니까?,"a = 42
b = 2
y = a // b
print(y)",21
1,"우빈이네 농장에서는 멜론을 220개 수확하고, 수확한 멜론을 한 상자에 20개씩 싸서 팔면 팔리는 멜론은 모두 몇 상자입니까?","a = 220
b = 20
y = a // b
print(y)",11
1,"길이가 각각 18/11m, 16/8m의 컬러 테이프 2개를 6/7m 겹쳐서 붙였습니다. 붙여 넣은 컬러 테이프의 전체 길이는 수 m 또는 소수로 표시하십시오.","a = 18/11
b = 16/8
c = 6/7
y = a + b - c
print(y)",2.78
1,은영이의 신장은 1m 58cm이고 민선이의 신장은 은영보다 10cm 더 크면 미선이의 신장이 몇 미터임을 나타냅니다.,"a = 1.58
b = 10
c = 0.01
d = b * c
y = a + d
print(y)",1.68
1,스티커 37장을 6명에게 5개씩 주려고 합니다. 모든 부분에 남아있는 스티커는 몇 장입니까?,"a = 37
b = 6
c = 5
y = a - b * c
print(y)",7
1,송희는 아일랜드 여행을 위해 돈을 바꾸려고 합니다. 송희가 은행에 갔을 때 아일랜드의 돈 1달러는 한국의 돈 1150원과 같았다. 아일랜드 돈 10달러는 한국 돈으로 얼마입니까?,"a = 1150
b = 10
y = a * b
print(y)",11500
1,민우는 편의점에서 1500원 과자를 3개 사서 5000원을 냈다. 받아야 할 돈은 얼마인지 물어보세요.,"a = 1500
b = 3
c = 5000
y = c - a * b
print(y)",500
5,2자리 A5와 1자리 B의 곱은 60입니다. 그렇다면 A와 B의 합계는 얼마입니까?,"a = 5
b = 60
for i in range(1,10):
    for j in range(1,10):
        if (i * 10 + a) * j == b:
            c = i
            d = j
            break
y = c + d
print(y)",5
1,한 꽃집에서는 무게가 650g인 상자에 꽃을 4kg 200g씩 넣어 감쌌습니다. 감싼 꽃 3 상자의 무게는 무엇 g인지를 찾아보십시오.,"a = 650
b = 4200
c = 3
y = (a + b) * c
print(y)",14550
7,"은행, 서점, 병원은 성수네 집에서 각각 1km, 555m, 1666m, 1554m 떨어져 있습니다. 은행, 서점, 병원에서 성수의 집에서 가장 먼 곳은 어디입니까?","a = 1555
b = 1666
c = 1554
dicts = {""은행"": a, ""서점"": b, ""병원"": c}
y = max(dicts, key=dicts.get)
print(y)",서점
8,둘레가 20센티미터인 사각형과 옆이 10센티미터이고 둘레가 30센티미터인 직사각형이 있습니다. 두 셰이프의 폭 차이가 몇 센티미터²인지 확인합니다.,"a = 20
b = 4
c = 10
d = 30
y = (c * (d / 2 - c)) - (a / b) ** 2
print(y)",25.0
8,"높이 90cm, 넓이 450cm²의 삼각형이 있습니다. 이 삼각형의 저변의 길이를 구합니다.","a = 90
b = 450
y = b * 2 / a
print(y)",10
8,한 변의 길이가 12cm인 정오각형이 있습니다. 이 정오각형의 주위를 구하십시오.,"a = 12
b = 5
y = a * b
print(y)",60
6,11.27을 특정 숫자로 나눈 결과 값이 2입니다. 어떤 숫자는 얼마입니까?,"a = 11.27
b = 2
y = a / b
print(y)",5.63
4,"5장의 숫자 카드 5, 8, 2, 3, 6을 한 번씩 사용하여 6자리 숫자가 6인 최대 5자리 숫자를 만듭니다.","a = [5,8,2,3,6]
b = 6
a.sort()
a.remove(b)
y = 10000*a[3] + 1000*a[2]+ 100*b + 10*a[1] + a[0]
print(y)",85632
1,연습장을 165장을 1인당 5장씩 나누어 줍니다. 그리드 종이를 몇 명으로 나눌 수 있습니까?,"a = 165
b = 5
y = a // b
print(y)",33
6,"어떤 수를 5로 나누어야 하는 것을 잘못해서, 어느 수에 5를 곱한 곳 115가 되었습니다. 올바르게 계산할 때 몫과 나머지를 곱합니다.","a = 5
b = 115
c = b / a
y = (c // a) * (c % a)
print(y)",12
1,진호는 매일 5.6km씩 산책합니다. 진호가 14일 동안 산책한 모든 거리는 몇km입니까?,"a = 5.6
b = 14
y = a * b
print(y)",78.40
1,세창은 가지고 있던 우유 40개 중 1/4을 동생에게 주고 3개를 잃었다. 세창에 남은 우유는 몇개인가?,"a = 40
b = 1/4
c = 3
y = a * (1 - b) - 3
print(y)",27.0
5,"규칙적인 수의 배열 5117, A, 5119에서 A까지 적절한 수를 찾습니다.","a = 5119
b = 5117
c = a - b
y = b + c / 2
print(y)",5118
8,주위가 40cm인 정사각형과 가로 21cm이고 주위가 66cm인 직사각형이 있습니다. 두 도형의 너비의 합은 수 cm²이어야합니다.,"a = 40
b = 4
c = 21
d = 66
e = (a / b) ** 2
f = c * (d / 2 - c)
y = e + f
print(y)",352
1,음료수가 1개에 2.3리터씩 들어가면 8개에 들어있는 음료는 몇 리터입니까?,"a = 2.3
b = 8
y = a * b
print(y)",18.40
8,반경 길이가 13cm인 원이 있습니다. 이 원의 넓이는 몇 cm²입니까?,"import math

a = 13
b = math.pi
y = (a ** 2) * b
print(y)",530.929158456675
6,어떤 숫자에 5를 곱해야 하는지 잘못 추가한 결과 13이 되었습니다. 올바르게 계산해보십시오.,"a = 5
b = 13
y = (b - a) * a
print(y)",40
8,사변의 길이의 합계가 30 cm의 직사각형의 옆이 8 cm라고 세로는 몇 cm입니까?,"a = 30
b = 8
y = a / 2 - b
print(y)",7
8,"가로가 50cm, 세로가 10cm인 직사각형 타일을 겹치지 않도록 옆에 10개씩 12열을 연결했습니다.","a = 50
b = 10
c = 10
d = 12
y = (a * c * 2) + (b * d * 2)
print(y)",1240
8,직경이 20cm인 원 A와 반경이 4cm인 원 B가 있습니다. 두 원 AB 주위의 차를 얻으십시오. 원주율은 3으로 계산됩니다.,"a = 20
b = 4
c = 2
d = 3
y = abs((a * d) - (b * c * d))
print(y)",36
1,물 850mL 중 수영은 오전 400mL를 마시고 오후 300mL를 마셨다. 남은 물은 몇 mL인지 물어보십시오.,"a = 850
b = 400
c = 300
y = a - b - c
print(y)",150
8,"두 변의 길이가 각각 7.12cm, 8.99cm의 평행 사변형 주위는 몇 센티미터입니까?","a = 7.12
b = 8.99
y = a * 2 + b * 2
print(y)",32.22
2,학생들은 키가 큰 순서로 늘어서 있습니다. 승철리의 신장은 6번째로 크고 남쪽 한 명의 신장은 8번째로 크다. 준혁의 키가 승철이 작고 남일이 더 크면 준혁이 몇번째로 서있을까?,"a = 6
b = 8
y = (a + b) // 2
print(y)",7
4,"숫자 카드 43, 85, 36, 22가 있는 경우 최대 수를 최소 수로 나눈 경우 나머지는 얼마입니까?","a = [43, 85, 36, 22]
y = max(a) % min(a)
print(y)",19
8,한 변의 길이가 1.55m인 사각형의 넓이는 몇 평방 미터입니까?,"a = 1.55
y = a * a
print(y)",2.40
1,진서는 길이 10m 23cm의 컬러 테이프를 가졌다. 남동생에게 얼마나 자르게 했는지 5미터가 남았습니다. 동생에게 준 컬러 테이프는 몇 센티미터입니까?,"a = (10 * 100) + 23
b = (5 * 100)
y = a - b
print(y)",523
1,마카롱 35개를 1명에게 7개씩 주려고 합니다. 몇 명으로 나눌 수 있는지 보자.,"a = 35
b = 7
y = a // b
print(y)",5
8,한 쪽의 길이가 4cm인 정삼각형의 삼변의 합은 몇 cm입니까?,"a = 4
b = 3
y = a * b
print(y)",12
1,5를 61배로 한 숫자는 얼마나 계산합니다.,"a = 5
b = 61
y = a * b
print(y)",305
5,종이 36장을 민우와 취향이 9:3으로 나누어 들었습니다. Minu는 몇 장의 종이를 가지고 있습니까?,"a = 36
b = 9
c = 3
y = a / (b + c) * b
print(y)",27
1,"C는 16×7÷4, D는 30÷(5×4)입니다. C+D를 받으세요.","a = 16* 7 / 4
b = 30 / (5 * 4)
y = a + b
print(y)",29.5
1,"초콜릿이 10개씩 12 상자가 있습니다. 이 초콜릿을 9개씩 나누어 주려고 하면, 모두 나누어 남긴 초콜릿은 몇개입니까?","a = 10
b = 12
c = 9
y = (a * b) % c
print(y)",3
5,"몇 가지 A, B, C가 있습니다. B는 A의 9배, C는 A의 3배입니다. B와 C의 합이 240이라면 A는 무엇입니까?","a = 9
b = 3
c = 240
y = c / (b + a)
print(y)",20
5,"두 자연수 A, B의 합계는 72이고 큰 숫자를 작은 숫자로 나누면 몫이 8입니다. 2대의 차는 얼마입니까?","a = 72
b = 8
y = (a // (b + 1))*b - a // (b + 1)
y = int(y)
print(y)",56
1,승호는 해수 3000g을 남기고 소금 60g을 분리했다. 승호가 떠오른 해수의 양은 분리된 소금의 양의 몇 배일까?,"a = 3000
b = 60
y = a / b
print(y)",50
7,"학교에서 제호네의 집까지는 1234보, 준니의 집까지는 2375걸음이라면 학교에서 누구의 집이 더 먼지를 찾는다.","a = 1234
b = 2375
dicts = {'재호': a, '준희': b}
y = max(dicts, key=dicts.get)
print(y)",준희
1,100cm의 막대를 10개로 나누면 9개 길이의 합은 몇 센티미터입니까?,"a = 100
b = 10
c = 9
y = a / b * c
print(y)",90
7,"정수는 오늘의 시험에 대비해 수학을 2/3시간, 국어를 0.5시간, 과학을 1/3시간 공부했다면 정수가 가장 공부를 오래된 과목은 무엇입니까?","a = 2/3
b = 0.5
c = 1/3
d = {'수학': a, '국어' : b, '과학' : c}
y = max(d, key=d.get)
print(y)",수학
8,육각기둥의 꼭지점의 수와 칠각뿔의 면의 수 중 많은 수를 찾아서 그 수를 적는다.,"a = 6
b = a * 2
c = 7
d = c + 1
y = max(b, d)
print(y)",12
7,"157cm의 친구의 신장을, 민수는 150cm로 하고, 매달려는 160cm로 했다. 어느 사람이 누구에게 가까이 있는지 알 수 있습니다.","a = 157
b = 150
c = 160
dicts = {'민수': abs(a - b), '현수': abs(a - c)}
y = min(dicts, key=dicts.get)
print(y)",현수
4,"6장의 숫자 카드 0, 9, 5, 6, 7, 1을 한 번 사용하여 최대 6자리 숫자를 만들고 그 숫자를 적어보세요.","from itertools import permutations

a = ['0', '9', '5', '6', '7', '1']
y = max(list(map(''.join, permutations(a, 6))))
print(y)",976510
8,길이가 20 센티미터인 와이어를 구부려 최대 사각형을 만들 때 사각형의 한 변은 몇 센티미터입니까?,"a = 20
b = 4
y = a / b
print(y)",5
4,"번호 4.2 3.8 3.9 2.3이 있습니다. 이 중, 최대수로부터 작은 수를 뺀 값을 구합니다.","a = [4.2, 3.8, 3.9, 2.3 ]
y = max(a) - min(a)
print(y)",1.90
8,"가로가 8센티미터, 세로가 5센티미터인 직육면체의 부피가 80평방센티미터입니다. 이 직육면체의 높이는 몇 cm입니까?","a = 8
b = 5
c = 80
y = c / a / b
print(y)",2
8,"로드 자석의 가로는 3.7cm, 세로는 2.4cm입니다. 이 막대 자석을 위에서 보았을 때 보이는면의 넓이는 몇 센티미터²입니까?","a = 3.7
b = 2.4
y = a * b
print(y)",8.88
4,"2.38에 몇 개의 숫자를 곱하면 곱은 2.38보다 작아졌습니다. 17, 0.2, 137.12 중 어느 것이 되는지 알아보십시오.","a = 2.38
b = [17, 0.2, 137.12]
for i in b:
    if a * i < a:
        y = i
        break
print(y)",0.2
6,"어느 수를 6으로 나눈 결과, 상이 5가 되었습니다. 어떤 숫자를 3으로 나누면 몫은 얼마입니까?","a = 6
b = 5
c = 3
d = a * b
y = d // c
print(y)",10
